I,SLANGE,CROSS,E1,E2,E3,Energy,FORCE,CUTOFF,CONFIG
72,36.003,8.631e-07,28.326,14.892,48.322,100.0,N4LO,450,15_105_15_75
72,36.003,8.703e-07,28.326,14.892,48.322,100.0,N4LO+,500,15_105_15_75
72,36.003,8.605e-07,28.326,14.892,48.322,100.0,N3LO,450,15_105_15_75
72,36.003,8.79e-07,28.326,14.892,48.322,100.0,N4LO+,550,15_105_15_75
72,36.003,8.578e-07,28.326,14.892,48.322,100.0,N4LO+,450,15_105_15_75
72,36.008,2.747e-06,48.043,26.062,17.435,100.0,N4LO+,400,165_15_15_165
72,36.008,2.801e-06,48.043,26.062,17.435,100.0,N4LO+,450,165_15_15_165
72,36.008,2.804e-06,48.043,26.062,17.435,100.0,N3LO,450,165_15_15_165
72,36.008,2.863e-06,48.043,26.062,17.435,100.0,N4LO+,550,165_15_15_165
72,36.008,2.817e-06,48.043,26.062,17.435,100.0,N4LO,450,165_15_15_165
72,36.008,2.838e-06,48.043,26.062,17.435,100.0,N4LO+,500,165_15_15_165
72,36.008,2.725e-06,48.043,26.062,17.435,100.0,N2LO,450,165_15_15_165
72,36.01,1.024e-06,23.633,15.847,52.061,100.0,N4LO+,400,45_75_45_105
72,36.01,1.046e-06,23.633,15.847,52.061,100.0,N3LO,450,45_75_45_105
72,36.01,1.028e-06,23.633,15.847,52.061,100.0,N4LO+,500,45_75_45_105
72,36.01,1.025e-06,23.633,15.847,52.061,100.0,N4LO+,550,45_75_45_105
72,36.01,1.03e-06,23.633,15.847,52.061,100.0,N2LO,450,45_75_45_105
72,36.01,1.041e-06,23.633,15.847,52.061,100.0,N4LO,450,45_75_45_105
72,36.01,1.028e-06,23.633,15.847,52.061,100.0,N4LO+,450,45_75_45_105
72,36.013,4.107e-07,28.977,16.305,46.258,100.0,N4LO,450,15_0_15_180
72,36.013,4.004e-07,28.977,16.305,46.258,100.0,N2LO,450,15_0_15_180
72,36.013,4.193e-07,28.977,16.305,46.258,100.0,N4LO+,500,15_0_15_180
72,36.013,4.097e-07,28.977,16.305,46.258,100.0,N4LO+,450,15_0_15_180
72,36.013,3.978e-07,28.977,16.305,46.258,100.0,N4LO+,400,15_0_15_180
72,36.013,4.112e-07,28.977,16.305,46.258,100.0,N3LO,450,15_0_15_180
72,36.013,4.263e-07,28.977,16.305,46.258,100.0,N4LO+,550,15_0_15_180
73,36.5,1.071e-06,23.267,16.173,52.099,100.0,N4LO,450,45_75_45_105
73,36.5,1.056e-06,23.267,16.173,52.099,100.0,N4LO+,500,45_75_45_105
73,36.5,1.076e-06,23.267,16.173,52.099,100.0,N3LO,450,45_75_45_105
73,36.5,1.059e-06,23.267,16.173,52.099,100.0,N2LO,450,45_75_45_105
73,36.5,1.053e-06,23.267,16.173,52.099,100.0,N4LO+,400,45_75_45_105
73,36.5,1.057e-06,23.267,16.173,52.099,100.0,N4LO+,450,45_75_45_105
73,36.5,1.054e-06,23.267,16.173,52.099,100.0,N4LO+,550,45_75_45_105
73,36.501,9.149e-07,27.943,15.209,48.388,100.0,N3LO,450,15_105_15_75
73,36.501,9.181e-07,27.943,15.209,48.388,100.0,N4LO,450,15_105_15_75
73,36.501,8.911e-07,27.943,15.209,48.388,100.0,N2LO,450,15_105_15_75
73,36.501,8.945e-07,27.943,15.209,48.388,100.0,N4LO+,400,15_105_15_75
73,36.501,9.123e-07,27.943,15.209,48.388,100.0,N4LO+,450,15_105_15_75
73,36.501,9.249e-07,27.943,15.209,48.388,100.0,N4LO+,500,15_105_15_75
73,36.501,9.334e-07,27.943,15.209,48.388,100.0,N4LO+,550,15_105_15_75
73,36.502,2.691e-06,47.973,26.552,17.015,100.0,N4LO+,450,165_15_15_165
73,36.502,2.706e-06,47.973,26.552,17.015,100.0,N4LO,450,165_15_15_165
73,36.502,2.621e-06,47.973,26.552,17.015,100.0,N2LO,450,165_15_15_165
73,36.502,2.638e-06,47.973,26.552,17.015,100.0,N4LO+,400,165_15_15_165
73,36.502,2.695e-06,47.973,26.552,17.015,100.0,N3LO,450,165_15_15_165
73,36.502,2.755e-06,47.973,26.552,17.015,100.0,N4LO+,550,165_15_15_165
73,36.502,2.729e-06,47.973,26.552,17.015,100.0,N4LO+,500,165_15_15_165
73,36.507,1.421e-06,16.008,17.383,58.149,100.0,N4LO,450,75_75_75_105
73,36.507,4.082e-07,28.603,16.628,46.31,100.0,N4LO+,450,15_0_15_180
73,36.507,4.242e-07,28.603,16.628,46.31,100.0,N4LO+,550,15_0_15_180
73,36.507,1.436e-06,16.008,17.383,58.149,100.0,N3LO,450,75_75_75_105
73,36.507,1.391e-06,16.008,17.383,58.149,100.0,N4LO+,550,75_75_75_105
73,36.507,4.174e-07,28.603,16.628,46.31,100.0,N4LO+,500,15_0_15_180
73,36.507,3.967e-07,28.603,16.628,46.31,100.0,N4LO+,400,15_0_15_180
73,36.507,4.096e-07,28.603,16.628,46.31,100.0,N3LO,450,15_0_15_180
73,36.507,1.398e-06,16.008,17.383,58.149,100.0,N4LO+,500,75_75_75_105
73,36.507,1.402e-06,16.008,17.383,58.149,100.0,N4LO+,400,75_75_75_105
73,36.507,1.401e-06,16.008,17.383,58.149,100.0,N4LO+,450,75_75_75_105
73,36.507,3.986e-07,28.603,16.628,46.31,100.0,N2LO,450,15_0_15_180
73,36.507,4.093e-07,28.603,16.628,46.31,100.0,N4LO,450,15_0_15_180
73,36.507,1.419e-06,16.008,17.383,58.149,100.0,N2LO,450,75_75_75_105
74,37.0,2.593e-06,47.897,27.044,16.599,100.0,N4LO+,450,165_15_15_165
74,37.0,2.659e-06,47.897,27.044,16.599,100.0,N4LO+,550,165_15_15_165
74,37.0,2.539e-06,47.897,27.044,16.599,100.0,N4LO+,400,165_15_15_165
74,37.0,2.598e-06,47.897,27.044,16.599,100.0,N3LO,450,165_15_15_165
74,37.0,2.632e-06,47.897,27.044,16.599,100.0,N4LO+,500,165_15_15_165
74,37.0,2.607e-06,47.897,27.044,16.599,100.0,N4LO,450,165_15_15_165
74,37.0,2.527e-06,47.897,27.044,16.599,100.0,N2LO,450,165_15_15_165
74,37.002,3.973e-07,28.229,16.953,46.358,100.0,N2LO,450,15_0_15_180
74,37.002,1.413e-06,15.663,17.739,58.138,100.0,N4LO,450,75_75_75_105
74,37.002,4.083e-07,28.229,16.953,46.358,100.0,N4LO,450,15_0_15_180
74,37.002,4.072e-07,28.229,16.953,46.358,100.0,N4LO+,450,15_0_15_180
74,37.002,3.96e-07,28.229,16.953,46.358,100.0,N4LO+,400,15_0_15_180
74,37.002,1.394e-06,15.663,17.739,58.138,100.0,N4LO+,400,75_75_75_105
74,37.002,4.083e-07,28.229,16.953,46.358,100.0,N3LO,450,15_0_15_180
74,37.002,4.16e-07,28.229,16.953,46.358,100.0,N4LO+,500,15_0_15_180
74,37.002,1.427e-06,15.663,17.739,58.138,100.0,N3LO,450,75_75_75_105
74,37.002,1.411e-06,15.663,17.739,58.138,100.0,N2LO,450,75_75_75_105
74,37.002,4.225e-07,28.229,16.953,46.358,100.0,N4LO+,550,15_0_15_180
74,37.002,1.383e-06,15.663,17.739,58.138,100.0,N4LO+,550,75_75_75_105
74,37.002,1.393e-06,15.663,17.739,58.138,100.0,N4LO+,450,75_75_75_105
74,37.002,1.389e-06,15.663,17.739,58.138,100.0,N4LO+,500,75_75_75_105
74,37.003,1.088e-06,22.894,16.511,52.135,100.0,N2LO,450,45_75_45_105
74,37.003,1.086e-06,22.894,16.511,52.135,100.0,N4LO+,450,45_75_45_105
74,37.003,1.082e-06,22.894,16.511,52.135,100.0,N4LO+,550,45_75_45_105
74,37.003,1.105e-06,22.894,16.511,52.135,100.0,N3LO,450,45_75_45_105
74,37.003,1.101e-06,22.894,16.511,52.135,100.0,N4LO,450,45_75_45_105
74,37.003,1.085e-06,22.894,16.511,52.135,100.0,N4LO+,500,45_75_45_105
74,37.003,1.083e-06,22.894,16.511,52.135,100.0,N4LO+,400,45_75_45_105
74,37.012,9.831e-07,27.551,15.538,48.452,100.0,N4LO,450,15_105_15_75
74,37.012,9.978e-07,27.551,15.538,48.452,100.0,N4LO+,550,15_105_15_75
74,37.012,9.584e-07,27.551,15.538,48.452,100.0,N4LO+,400,15_105_15_75
74,37.012,9.535e-07,27.551,15.538,48.452,100.0,N2LO,450,15_105_15_75
74,37.012,9.893e-07,27.551,15.538,48.452,100.0,N4LO+,500,15_105_15_75
74,37.012,9.792e-07,27.551,15.538,48.452,100.0,N3LO,450,15_105_15_75
74,37.012,9.767e-07,27.551,15.538,48.452,100.0,N4LO+,450,15_105_15_75
75,37.501,2.52e-06,47.815,27.538,16.187,100.0,N4LO,450,165_15_15_165
75,37.501,2.445e-06,47.815,27.538,16.187,100.0,N2LO,450,165_15_15_165
75,37.501,2.575e-06,47.815,27.538,16.187,100.0,N4LO+,550,165_15_15_165
75,37.501,2.453e-06,47.815,27.538,16.187,100.0,N4LO+,400,165_15_15_165
75,37.501,2.513e-06,47.815,27.538,16.187,100.0,N3LO,450,165_15_15_165
75,37.501,2.507e-06,47.815,27.538,16.187,100.0,N4LO+,450,165_15_15_165
75,37.501,2.547e-06,47.815,27.538,16.187,100.0,N4LO+,500,165_15_15_165
75,37.507,1.134e-06,22.522,16.851,52.167,100.0,N3LO,450,45_75_45_105
75,37.507,1.129e-06,22.522,16.851,52.167,100.0,N4LO,450,45_75_45_105
75,37.507,1.114e-06,22.522,16.851,52.167,100.0,N4LO+,450,45_75_45_105
75,37.507,1.111e-06,22.522,16.851,52.167,100.0,N4LO+,400,45_75_45_105
75,37.507,1.399e-06,15.313,18.104,58.123,100.0,N2LO,450,75_75_75_105
75,37.507,1.401e-06,15.313,18.104,58.123,100.0,N4LO,450,75_75_75_105
75,37.507,1.113e-06,22.522,16.851,52.167,100.0,N4LO+,500,45_75_45_105
75,37.507,1.382e-06,15.313,18.104,58.123,100.0,N4LO+,400,75_75_75_105
75,37.507,1.381e-06,15.313,18.104,58.123,100.0,N4LO+,450,75_75_75_105
75,37.507,1.371e-06,15.313,18.104,58.123,100.0,N4LO+,550,75_75_75_105
75,37.507,1.116e-06,22.522,16.851,52.167,100.0,N2LO,450,45_75_45_105
75,37.507,1.415e-06,15.313,18.104,58.123,100.0,N3LO,450,75_75_75_105
75,37.507,1.11e-06,22.522,16.851,52.167,100.0,N4LO+,550,45_75_45_105
75,37.507,1.378e-06,15.313,18.104,58.123,100.0,N4LO+,500,75_75_75_105
75,37.511,4.074e-07,27.846,17.289,46.405,100.0,N3LO,450,15_0_15_180
75,37.511,1.051e-06,27.17,15.86,48.51,100.0,N3LO,450,15_105_15_75
75,37.511,1.03e-06,27.17,15.86,48.51,100.0,N4LO+,400,15_105_15_75
75,37.511,4.076e-07,27.846,17.289,46.405,100.0,N4LO,450,15_0_15_180
75,37.511,1.023e-06,27.17,15.86,48.51,100.0,N2LO,450,15_105_15_75
75,37.511,4.15e-07,27.846,17.289,46.405,100.0,N4LO+,500,15_0_15_180
75,37.511,3.962e-07,27.846,17.289,46.405,100.0,N2LO,450,15_0_15_180
75,37.511,4.212e-07,27.846,17.289,46.405,100.0,N4LO+,550,15_0_15_180
75,37.511,1.061e-06,27.17,15.86,48.51,100.0,N4LO+,500,15_105_15_75
75,37.511,1.07e-06,27.17,15.86,48.51,100.0,N4LO+,550,15_105_15_75
75,37.511,3.956e-07,27.846,17.289,46.405,100.0,N4LO+,400,15_0_15_180
75,37.511,4.065e-07,27.846,17.289,46.405,100.0,N4LO+,450,15_0_15_180
75,37.511,1.056e-06,27.17,15.86,48.51,100.0,N4LO,450,15_105_15_75
75,37.511,1.049e-06,27.17,15.86,48.51,100.0,N4LO+,450,15_105_15_75
76,38.002,1.367e-06,14.973,18.463,58.104,100.0,N4LO+,400,75_75_75_105
76,38.002,1.4e-06,14.973,18.463,58.104,100.0,N3LO,450,75_75_75_105
76,38.002,1.384e-06,14.973,18.463,58.104,100.0,N2LO,450,75_75_75_105
76,38.002,1.357e-06,14.973,18.463,58.104,100.0,N4LO+,550,75_75_75_105
76,38.002,1.367e-06,14.973,18.463,58.104,100.0,N4LO+,450,75_75_75_105
76,38.002,1.363e-06,14.973,18.463,58.104,100.0,N4LO+,500,75_75_75_105
76,38.002,1.386e-06,14.973,18.463,58.104,100.0,N4LO,450,75_75_75_105
76,38.004,2.377e-06,47.727,28.033,15.78,100.0,N2LO,450,165_15_15_165
76,38.004,2.379e-06,47.727,28.033,15.78,100.0,N4LO+,400,165_15_15_165
76,38.004,2.506e-06,47.727,28.033,15.78,100.0,N4LO+,550,165_15_15_165
76,38.004,2.476e-06,47.727,28.033,15.78,100.0,N4LO+,500,165_15_15_165
76,38.004,2.435e-06,47.727,28.033,15.78,100.0,N4LO+,450,165_15_15_165
76,38.004,2.447e-06,47.727,28.033,15.78,100.0,N4LO,450,165_15_15_165
76,38.004,2.441e-06,47.727,28.033,15.78,100.0,N3LO,450,165_15_15_165
76,38.008,4.073e-07,27.474,17.618,46.447,100.0,N4LO,450,15_0_15_180
76,38.008,3.956e-07,27.474,17.618,46.447,100.0,N4LO+,400,15_0_15_180
76,38.008,4.069e-07,27.474,17.618,46.447,100.0,N3LO,450,15_0_15_180
76,38.008,4.202e-07,27.474,17.618,46.447,100.0,N4LO+,550,15_0_15_180
76,38.008,4.143e-07,27.474,17.618,46.447,100.0,N4LO+,500,15_0_15_180
76,38.008,3.956e-07,27.474,17.618,46.447,100.0,N2LO,450,15_0_15_180
76,38.008,4.061e-07,27.474,17.618,46.447,100.0,N4LO+,450,15_0_15_180
76,38.011,1.153e-06,26.79,16.185,48.565,100.0,N4LO+,550,15_105_15_75
76,38.011,1.141e-06,22.152,17.193,52.195,100.0,N4LO+,450,45_75_45_105
76,38.011,1.156e-06,22.152,17.193,52.195,100.0,N4LO,450,45_75_45_105
76,38.011,1.131e-06,26.79,16.185,48.565,100.0,N4LO+,450,15_105_15_75
76,38.011,1.161e-06,22.152,17.193,52.195,100.0,N3LO,450,45_75_45_105
76,38.011,1.14e-06,22.152,17.193,52.195,100.0,N4LO+,500,45_75_45_105
76,38.011,1.139e-06,26.79,16.185,48.565,100.0,N4LO,450,15_105_15_75
76,38.011,1.103e-06,26.79,16.185,48.565,100.0,N2LO,450,15_105_15_75
76,38.011,1.136e-06,22.152,17.193,52.195,100.0,N4LO+,550,45_75_45_105
76,38.011,1.143e-06,22.152,17.193,52.195,100.0,N2LO,450,45_75_45_105
76,38.011,1.133e-06,26.79,16.185,48.565,100.0,N3LO,450,15_105_15_75
76,38.011,1.111e-06,26.79,16.185,48.565,100.0,N4LO+,400,15_105_15_75
76,38.011,1.144e-06,26.79,16.185,48.565,100.0,N4LO+,500,15_105_15_75
76,38.011,1.138e-06,22.152,17.193,52.195,100.0,N4LO+,400,45_75_45_105
77,38.503,1.185e-06,21.793,17.528,52.219,100.0,N3LO,450,45_75_45_105
77,38.503,1.162e-06,21.793,17.528,52.219,100.0,N4LO+,400,45_75_45_105
77,38.503,1.159e-06,21.793,17.528,52.219,100.0,N4LO+,550,45_75_45_105
77,38.503,1.165e-06,21.793,17.528,52.219,100.0,N4LO+,450,45_75_45_105
77,38.503,1.167e-06,21.793,17.528,52.219,100.0,N2LO,450,45_75_45_105
77,38.503,1.181e-06,21.793,17.528,52.219,100.0,N4LO,450,45_75_45_105
77,38.503,1.163e-06,21.793,17.528,52.219,100.0,N4LO+,500,45_75_45_105
77,38.506,4.072e-07,27.103,17.95,46.487,100.0,N4LO,450,15_0_15_180
77,38.506,4.196e-07,27.103,17.95,46.487,100.0,N4LO+,550,15_0_15_180
77,38.506,3.952e-07,27.103,17.95,46.487,100.0,N2LO,450,15_0_15_180
77,38.506,3.958e-07,27.103,17.95,46.487,100.0,N4LO+,400,15_0_15_180
77,38.506,4.067e-07,27.103,17.95,46.487,100.0,N3LO,450,15_0_15_180
77,38.506,4.139e-07,27.103,17.95,46.487,100.0,N4LO+,500,15_0_15_180
77,38.506,4.06e-07,27.103,17.95,46.487,100.0,N4LO+,450,15_0_15_180
77,38.507,1.346e-06,14.628,18.832,58.079,100.0,N4LO+,500,75_75_75_105
77,38.507,1.349e-06,14.628,18.832,58.079,100.0,N4LO+,450,75_75_75_105
77,38.507,1.368e-06,14.628,18.832,58.079,100.0,N4LO,450,75_75_75_105
77,38.507,1.366e-06,14.628,18.832,58.079,100.0,N2LO,450,75_75_75_105
77,38.507,1.34e-06,14.628,18.832,58.079,100.0,N4LO+,550,75_75_75_105
77,38.507,1.349e-06,14.628,18.832,58.079,100.0,N4LO+,400,75_75_75_105
77,38.507,1.382e-06,14.628,18.832,58.079,100.0,N3LO,450,75_75_75_105
77,38.51,2.321e-06,47.633,28.53,15.376,100.0,N2LO,450,165_15_15_165
77,38.51,2.375e-06,47.633,28.53,15.376,100.0,N4LO+,450,165_15_15_165
77,38.51,2.45e-06,47.633,28.53,15.376,100.0,N4LO+,550,165_15_15_165
77,38.51,2.387e-06,47.633,28.53,15.376,100.0,N4LO,450,165_15_15_165
77,38.51,2.318e-06,47.633,28.53,15.376,100.0,N4LO+,400,165_15_15_165
77,38.51,2.419e-06,47.633,28.53,15.376,100.0,N4LO+,500,165_15_15_165
77,38.51,2.383e-06,47.633,28.53,15.376,100.0,N3LO,450,165_15_15_165
77,38.511,1.238e-06,26.412,16.512,48.616,100.0,N4LO+,500,15_105_15_75
77,38.511,1.227e-06,26.412,16.512,48.616,100.0,N3LO,450,15_105_15_75
77,38.511,1.247e-06,26.412,16.512,48.616,100.0,N4LO+,550,15_105_15_75
77,38.511,1.204e-06,26.412,16.512,48.616,100.0,N4LO+,400,15_105_15_75
77,38.511,1.194e-06,26.412,16.512,48.616,100.0,N2LO,450,15_105_15_75
77,38.511,1.234e-06,26.412,16.512,48.616,100.0,N4LO,450,15_105_15_75
77,38.511,1.225e-06,26.412,16.512,48.616,100.0,N4LO+,450,15_105_15_75
78,39.001,1.347e-06,14.294,19.195,58.051,100.0,N2LO,450,75_75_75_105
78,39.001,1.348e-06,14.294,19.195,58.051,100.0,N4LO,450,75_75_75_105
78,39.001,1.32e-06,14.294,19.195,58.051,100.0,N4LO+,550,75_75_75_105
78,39.001,1.329e-06,14.294,19.195,58.051,100.0,N4LO+,400,75_75_75_105
78,39.001,1.326e-06,14.294,19.195,58.051,100.0,N4LO+,500,75_75_75_105
78,39.001,1.329e-06,14.294,19.195,58.051,100.0,N4LO+,450,75_75_75_105
78,39.001,1.362e-06,14.294,19.195,58.051,100.0,N3LO,450,75_75_75_105
78,39.004,4.068e-07,26.733,18.283,46.524,100.0,N3LO,450,15_0_15_180
78,39.004,4.138e-07,26.733,18.283,46.524,100.0,N4LO+,500,15_0_15_180
78,39.004,4.193e-07,26.733,18.283,46.524,100.0,N4LO+,550,15_0_15_180
78,39.004,3.962e-07,26.733,18.283,46.524,100.0,N4LO+,400,15_0_15_180
78,39.004,3.951e-07,26.733,18.283,46.524,100.0,N2LO,450,15_0_15_180
78,39.004,4.074e-07,26.733,18.283,46.524,100.0,N4LO,450,15_0_15_180
78,39.004,4.062e-07,26.733,18.283,46.524,100.0,N4LO+,450,15_0_15_180
78,39.008,1.188e-06,21.425,17.875,52.24,100.0,N2LO,450,45_75_45_105
78,39.008,1.207e-06,21.425,17.875,52.24,100.0,N3LO,450,45_75_45_105
78,39.008,2.375e-06,47.536,29.019,14.985,100.0,N4LO+,500,165_15_15_165
78,39.008,2.33e-06,47.536,29.019,14.985,100.0,N4LO+,450,165_15_15_165
78,39.008,2.34e-06,47.536,29.019,14.985,100.0,N4LO,450,165_15_15_165
78,39.008,1.203e-06,21.425,17.875,52.24,100.0,N4LO,450,45_75_45_105
78,39.008,2.408e-06,47.536,29.019,14.985,100.0,N4LO+,550,165_15_15_165
78,39.008,1.181e-06,21.425,17.875,52.24,100.0,N4LO+,550,45_75_45_105
78,39.008,1.185e-06,21.425,17.875,52.24,100.0,N4LO+,500,45_75_45_105
78,39.008,2.271e-06,47.536,29.019,14.985,100.0,N4LO+,400,165_15_15_165
78,39.008,1.186e-06,21.425,17.875,52.24,100.0,N4LO+,450,45_75_45_105
78,39.008,1.184e-06,21.425,17.875,52.24,100.0,N4LO+,400,45_75_45_105
78,39.008,2.338e-06,47.536,29.019,14.985,100.0,N3LO,450,165_15_15_165
78,39.008,2.278e-06,47.536,29.019,14.985,100.0,N2LO,450,165_15_15_165
78,39.012,1.346e-06,26.034,16.841,48.664,100.0,N4LO+,500,15_105_15_75
78,39.012,1.298e-06,26.034,16.841,48.664,100.0,N2LO,450,15_105_15_75
78,39.012,1.354e-06,26.034,16.841,48.664,100.0,N4LO+,550,15_105_15_75
78,39.012,1.31e-06,26.034,16.841,48.664,100.0,N4LO+,400,15_105_15_75
78,39.012,1.332e-06,26.034,16.841,48.664,100.0,N4LO+,450,15_105_15_75
78,39.012,1.334e-06,26.034,16.841,48.664,100.0,N3LO,450,15_105_15_75
78,39.012,1.341e-06,26.034,16.841,48.664,100.0,N4LO,450,15_105_15_75
79,39.5,1.199e-06,21.069,18.214,52.257,100.0,N4LO+,550,45_75_45_105
79,39.5,1.207e-06,21.069,18.214,52.257,100.0,N2LO,450,45_75_45_105
79,39.5,1.203e-06,21.069,18.214,52.257,100.0,N4LO+,500,45_75_45_105
79,39.5,1.202e-06,21.069,18.214,52.257,100.0,N4LO+,400,45_75_45_105
79,39.5,1.412e-06,25.668,17.164,48.707,100.0,N2LO,450,15_105_15_75
79,39.5,1.46e-06,25.668,17.164,48.707,100.0,N4LO,450,15_105_15_75
79,39.5,1.464e-06,25.668,17.164,48.707,100.0,N4LO+,500,15_105_15_75
79,39.5,1.473e-06,25.668,17.164,48.707,100.0,N4LO+,550,15_105_15_75
79,39.5,1.427e-06,25.668,17.164,48.707,100.0,N4LO+,400,15_105_15_75
79,39.5,1.45e-06,25.668,17.164,48.707,100.0,N4LO+,450,15_105_15_75
79,39.5,1.452e-06,25.668,17.164,48.707,100.0,N3LO,450,15_105_15_75
79,39.5,1.205e-06,21.069,18.214,52.257,100.0,N4LO+,450,45_75_45_105
79,39.5,1.222e-06,21.069,18.214,52.257,100.0,N4LO,450,45_75_45_105
79,39.5,1.226e-06,21.069,18.214,52.257,100.0,N3LO,450,45_75_45_105
79,39.503,3.952e-07,26.364,18.619,46.558,100.0,N2LO,450,15_0_15_180
79,39.503,4.07e-07,26.364,18.619,46.558,100.0,N3LO,450,15_0_15_180
79,39.503,4.065e-07,26.364,18.619,46.558,100.0,N4LO+,450,15_0_15_180
79,39.503,4.078e-07,26.364,18.619,46.558,100.0,N4LO,450,15_0_15_180
79,39.503,4.192e-07,26.364,18.619,46.558,100.0,N4LO+,550,15_0_15_180
79,39.503,3.968e-07,26.364,18.619,46.558,100.0,N4LO+,400,15_0_15_180
79,39.503,4.139e-07,26.364,18.619,46.558,100.0,N4LO+,500,15_0_15_180
79,39.505,1.299e-06,13.954,19.568,58.018,100.0,N4LO+,550,75_75_75_105
79,39.505,1.307e-06,13.954,19.568,58.018,100.0,N4LO+,450,75_75_75_105
79,39.505,1.324e-06,13.954,19.568,58.018,100.0,N2LO,450,75_75_75_105
79,39.505,1.307e-06,13.954,19.568,58.018,100.0,N4LO+,400,75_75_75_105
79,39.505,1.339e-06,13.954,19.568,58.018,100.0,N3LO,450,75_75_75_105
79,39.505,1.304e-06,13.954,19.568,58.018,100.0,N4LO+,500,75_75_75_105
79,39.505,1.325e-06,13.954,19.568,58.018,100.0,N4LO,450,75_75_75_105
79,39.508,2.306e-06,47.433,29.508,14.599,100.0,N3LO,450,165_15_15_165
79,39.508,2.236e-06,47.433,29.508,14.599,100.0,N4LO+,400,165_15_15_165
79,39.508,2.306e-06,47.433,29.508,14.599,100.0,N4LO,450,165_15_15_165
79,39.508,2.297e-06,47.433,29.508,14.599,100.0,N4LO+,450,165_15_15_165
79,39.508,2.379e-06,47.433,29.508,14.599,100.0,N4LO+,550,165_15_15_165
79,39.508,2.248e-06,47.433,29.508,14.599,100.0,N2LO,450,165_15_15_165
79,39.508,2.344e-06,47.433,29.508,14.599,100.0,N4LO+,500,165_15_15_165
80,40.0,2.213e-06,47.326,29.989,14.225,100.0,N4LO+,400,165_15_15_165
80,40.0,2.285e-06,47.326,29.989,14.225,100.0,N4LO,450,165_15_15_165
80,40.0,2.326e-06,47.326,29.989,14.225,100.0,N4LO+,500,165_15_15_165
80,40.0,2.276e-06,47.326,29.989,14.225,100.0,N4LO+,450,165_15_15_165
80,40.0,2.287e-06,47.326,29.989,14.225,100.0,N3LO,450,165_15_15_165
80,40.0,2.363e-06,47.326,29.989,14.225,100.0,N4LO+,550,165_15_15_165
80,40.0,2.23e-06,47.326,29.989,14.225,100.0,N2LO,450,165_15_15_165
80,40.002,1.561e-06,25.294,17.498,48.748,100.0,N4LO+,400,15_105_15_75
80,40.002,1.598e-06,25.294,17.498,48.748,100.0,N4LO,450,15_105_15_75
80,40.002,1.588e-06,25.294,17.498,48.748,100.0,N3LO,450,15_105_15_75
80,40.002,1.61e-06,25.294,17.498,48.748,100.0,N4LO+,550,15_105_15_75
80,40.002,1.586e-06,25.294,17.498,48.748,100.0,N4LO+,450,15_105_15_75
80,40.002,1.544e-06,25.294,17.498,48.748,100.0,N2LO,450,15_105_15_75
80,40.002,1.601e-06,25.294,17.498,48.748,100.0,N4LO+,500,15_105_15_75
80,40.003,4.142e-07,25.995,18.956,46.588,100.0,N4LO+,500,15_0_15_180
80,40.003,4.07e-07,25.995,18.956,46.588,100.0,N4LO+,450,15_0_15_180
80,40.003,4.193e-07,25.995,18.956,46.588,100.0,N4LO+,550,15_0_15_180
80,40.003,3.975e-07,25.995,18.956,46.588,100.0,N4LO+,400,15_0_15_180
80,40.003,4.084e-07,25.995,18.956,46.588,100.0,N4LO,450,15_0_15_180
80,40.003,4.074e-07,25.995,18.956,46.588,100.0,N3LO,450,15_0_15_180
80,40.003,3.954e-07,25.995,18.956,46.588,100.0,N2LO,450,15_0_15_180
80,40.006,1.237e-06,20.705,18.565,52.27,100.0,N4LO,450,45_75_45_105
80,40.006,1.22e-06,20.705,18.565,52.27,100.0,N4LO+,450,45_75_45_105
80,40.006,1.241e-06,20.705,18.565,52.27,100.0,N3LO,450,45_75_45_105
80,40.006,1.214e-06,20.705,18.565,52.27,100.0,N4LO+,550,45_75_45_105
80,40.006,1.222e-06,20.705,18.565,52.27,100.0,N2LO,450,45_75_45_105
80,40.006,1.217e-06,20.705,18.565,52.27,100.0,N4LO+,400,45_75_45_105
80,40.006,1.218e-06,20.705,18.565,52.27,100.0,N4LO+,500,45_75_45_105
80,40.009,1.301e-06,13.617,19.942,57.981,100.0,N4LO,450,75_75_75_105
80,40.009,1.314e-06,13.617,19.942,57.981,100.0,N3LO,450,75_75_75_105
80,40.009,1.275e-06,13.617,19.942,57.981,100.0,N4LO+,550,75_75_75_105
80,40.009,1.283e-06,13.617,19.942,57.981,100.0,N4LO+,450,75_75_75_105
80,40.009,1.283e-06,13.617,19.942,57.981,100.0,N4LO+,400,75_75_75_105
80,40.009,1.3e-06,13.617,19.942,57.981,100.0,N2LO,450,75_75_75_105
80,40.009,1.28e-06,13.617,19.942,57.981,100.0,N4LO+,500,75_75_75_105
81,40.5,1.258e-06,13.291,20.31,57.939,100.0,N4LO+,450,75_75_75_105
81,40.5,1.275e-06,13.291,20.31,57.939,100.0,N4LO,450,75_75_75_105
81,40.5,1.289e-06,13.291,20.31,57.939,100.0,N3LO,450,75_75_75_105
81,40.5,1.251e-06,13.291,20.31,57.939,100.0,N4LO+,550,75_75_75_105
81,40.5,1.275e-06,13.291,20.31,57.939,100.0,N2LO,450,75_75_75_105
81,40.5,1.256e-06,13.291,20.31,57.939,100.0,N4LO+,500,75_75_75_105
81,40.5,1.258e-06,13.291,20.31,57.939,100.0,N4LO+,400,75_75_75_105
