I,SLANGE,CROSS,E1,E2,E3,Energy,FORCE,CUTOFF
110,55.003,3.995e-07,15.986,29.683,46.613,100.0,N2LO,450
110,55.003,3.217e-07,15.986,29.683,46.613,100.0,LO,450
110,55.003,4.061e-07,15.986,29.683,46.613,100.0,N4LO+,450
110,55.003,3.945e-07,15.986,29.683,46.613,100.0,N4LO+,550
110,55.003,4e-07,15.986,29.683,46.613,100.0,N4LO+,500
110,55.003,4.171e-07,15.986,29.683,46.613,100.0,N4LO,400
110,55.003,4.113e-07,15.986,29.683,46.613,100.0,N3LO,400
110,55.012,2.277e-07,28.974,27.341,55.967,120.0,N3LO,400
110,55.012,2.294e-07,28.974,27.341,55.967,120.0,N4LO+,400
110,55.012,2.214e-07,28.974,27.341,55.967,120.0,N4LO+,450
110,55.012,2.083e-07,28.974,27.341,55.967,120.0,N4LO+,550
110,55.012,1.718e-07,28.974,27.341,55.967,120.0,LO,400
110,55.012,2.236e-07,28.974,27.341,55.967,120.0,N3LO,450
110,55.012,2.249e-07,28.974,27.341,55.967,120.0,N4LO,450
110,55.012,2.334e-07,28.974,27.341,55.967,120.0,N4LO,400
110,55.012,2.025e-07,28.974,27.341,55.967,120.0,N2LO,400
110,55.012,2.119e-07,28.974,27.341,55.967,120.0,N4LO,550
110,55.012,2.286e-07,28.974,27.341,55.967,120.0,NLO,450
110,55.012,2.082e-07,28.974,27.341,55.967,120.0,N2LO,450
