I,angle,CROSS,CROSS2,FORCE,Energy,CUTOFF
16,159.65,0.02109,0.0002082,N4LO+,100.0,450
16,159.65,0.02109,0.0002093,N4LO,100.0,450
16,159.65,0.02121,0.0002079,N2LO,100.0,450
16,159.65,0.02075,0.0002086,N4LO+,100.0,500
16,159.65,0.02078,0.0002093,N3LO,100.0,450
16,159.65,0.02148,0.0002079,N4LO,100.0,400
16,159.65,0.02045,0.0002104,N4LO,100.0,550
16,159.65,0.02142,0.0002068,N4LO+,100.0,400
18,159.76,0.1028,0.0006736,LO,30.0,400
18,159.76,0.09946,0.0006623,LO,30.0,450
18,159.77,0.1146,0.0009419,N4LO,30.0,550
18,159.77,0.1148,0.0009375,N4LO,30.0,500
18,159.77,0.1149,0.0009397,N4LO+,30.0,500
18,159.77,0.1136,0.0008755,NLO,30.0,400
18,159.77,0.1146,0.0009443,N4LO+,30.0,550
18,159.77,0.114,0.000887,NLO,30.0,450
18,159.77,0.115,0.000931,N4LO,30.0,450
18,159.77,0.1153,0.0009241,N4LO,30.0,400
18,159.77,0.115,0.0009329,N4LO+,30.0,450
18,159.77,0.1149,0.0009345,N3LO,30.0,450
18,159.77,0.1145,0.0009113,N2LO,30.0,400
18,159.77,0.1153,0.000925,N4LO+,30.0,400
18,159.77,0.1154,0.0009305,N3LO,30.0,400
18,159.77,0.1149,0.0009362,N2LO,30.0,450
15,160.41,0.01469,0.0001541,N4LO+,120.0,450
15,160.41,0.01443,0.0001544,N4LO+,120.0,500
15,160.41,0.03044,0.000204,LO,120.0,450
15,160.41,0.01489,0.0001554,N3LO,120.0,400
15,160.41,0.01541,0.0001539,N2LO,120.0,400
15,160.41,0.01581,0.0001511,NLO,120.0,400
15,160.41,0.01494,0.0001531,N4LO+,120.0,400
15,160.41,0.01556,0.0001508,NLO,120.0,450
15,160.41,0.01468,0.000155,N4LO,120.0,450
15,160.41,0.01441,0.0001558,N4LO,120.0,500
15,160.41,0.01481,0.0001532,N2LO,120.0,450
15,160.41,0.02678,0.0001652,LO,120.0,400
15,160.41,0.01419,0.0001562,N4LO,120.0,550
15,160.41,0.01499,0.000154,N4LO,120.0,400
15,160.41,0.01444,0.0001554,N3LO,120.0,450
15,160.41,0.01418,0.000154,N4LO+,120.0,550
17,160.51,0.08182,0.0005509,LO,40.0,450
17,160.52,0.08148,0.0006724,N4LO,40.0,400
17,160.52,0.081,0.0006415,NLO,40.0,400
17,160.52,0.08053,0.0006765,N3LO,40.0,450
17,160.52,0.08106,0.0006737,N4LO,40.0,500
17,160.52,0.08082,0.000672,N4LO,40.0,550
17,160.52,0.0808,0.0006799,N2LO,40.0,450
17,160.52,0.07995,0.0006816,N4LO+,40.0,550
17,160.52,0.08087,0.0006767,N4LO+,40.0,450
17,160.52,0.08196,0.0005315,LO,40.0,400
17,160.52,0.0804,0.00068,N4LO+,40.0,500
17,160.52,0.08143,0.0006721,N4LO+,40.0,400
17,160.52,0.08097,0.0006484,NLO,40.0,450
17,160.52,0.08143,0.0006766,N3LO,40.0,400
17,160.52,0.08117,0.0006654,N2LO,40.0,400
17,160.52,0.0813,0.0006743,N4LO,40.0,450
17,160.52,0.08143,0.0006721,N4LO+,40.0,400
17,160.95,0.1082,0.0008629,N2LO,30.0,400
17,160.95,0.1087,0.0008839,N4LO,30.0,450
17,160.95,0.1084,0.0008954,N4LO,30.0,550
17,160.95,0.1086,0.0008885,N2LO,30.0,450
17,160.95,0.09462,0.0006235,LO,30.0,450
17,160.95,0.1087,0.0008878,N3LO,30.0,450
17,160.95,0.1086,0.0008929,N4LO+,30.0,500
17,160.95,0.1077,0.0008377,NLO,30.0,450
17,160.95,0.1086,0.0008907,N4LO,30.0,500
17,160.95,0.1073,0.000826,NLO,30.0,400
17,160.95,0.09756,0.0006306,LO,30.0,400
17,160.95,0.1088,0.0008858,N4LO+,30.0,450
17,160.95,0.1091,0.0008777,N4LO+,30.0,400
17,160.95,0.1091,0.0008769,N4LO,30.0,400
17,160.95,0.1092,0.0008835,N3LO,30.0,400
17,160.95,0.1084,0.0008979,N4LO+,30.0,550
15,160.99,0.02045,0.0002053,N4LO+,100.0,450
15,160.99,0.02163,0.0002002,NLO,100.0,400
15,160.99,0.02139,0.0002007,NLO,100.0,450
15,160.99,0.02071,0.0002067,N3LO,100.0,400
15,160.99,0.02076,0.0002037,N4LO+,100.0,400
15,160.99,0.02122,0.0002047,N2LO,100.0,400
15,160.99,0.02014,0.0002058,N4LO+,100.0,500
15,160.99,0.02057,0.0002051,N2LO,100.0,450
15,160.99,0.03285,0.0002042,LO,100.0,400
15,160.99,0.01983,0.0002054,N4LO+,100.0,550
15,160.99,0.02045,0.0002064,N4LO,100.0,450
15,160.99,0.01986,0.0002077,N4LO,100.0,550
15,160.99,0.02016,0.0002065,N3LO,100.0,450
15,160.99,0.03646,0.0002468,LO,100.0,450
15,160.99,0.02082,0.0002049,N4LO,100.0,400
15,160.99,0.02012,0.0002074,N4LO,100.0,500
16,161.72,0.078,0.0005242,LO,40.0,450
16,161.73,0.07684,0.0006505,N4LO+,40.0,450
16,161.73,0.07652,0.0006506,N3LO,40.0,450
16,161.73,0.07723,0.0006477,N4LO,40.0,450
16,161.73,0.07736,0.0006455,N4LO+,40.0,400
16,161.73,0.07681,0.0006119,NLO,40.0,400
16,161.73,0.07675,0.0006533,N2LO,40.0,450
16,161.73,0.07681,0.0006192,NLO,40.0,450
16,161.73,0.0764,0.0006542,N4LO+,40.0,500
16,161.73,0.07677,0.0006455,N4LO,40.0,550
16,161.73,0.07739,0.0006503,N3LO,40.0,400
16,161.73,0.07707,0.0006376,N2LO,40.0,400
16,161.73,0.07792,0.0005025,LO,40.0,400
16,161.73,0.077,0.0006471,N4LO,40.0,500
16,161.73,0.07598,0.0006562,N4LO+,40.0,550
16,161.73,0.0774,0.0006458,N4LO,40.0,400
16,161.73,0.07736,0.0006455,N4LO+,40.0,400
14,161.79,0.01409,0.0001529,N4LO+,120.0,500
14,161.79,0.01445,0.0001518,N2LO,120.0,450
14,161.79,0.01432,0.0001535,N4LO,120.0,450
14,161.79,0.01461,0.0001523,N4LO,120.0,400
14,161.79,0.01452,0.0001538,N3LO,120.0,400
14,161.79,0.01433,0.0001525,N4LO+,120.0,450
14,161.79,0.01386,0.0001548,N4LO,120.0,550
14,161.79,0.01406,0.0001544,N4LO,120.0,500
14,161.79,0.01515,0.0001481,NLO,120.0,450
14,161.79,0.02599,0.0001617,LO,120.0,400
14,161.79,0.0296,0.0002005,LO,120.0,450
14,161.79,0.01456,0.0001514,N4LO+,120.0,400
14,161.79,0.01538,0.0001483,NLO,120.0,400
14,161.79,0.01409,0.0001539,N3LO,120.0,450
14,161.79,0.01502,0.0001521,N2LO,120.0,400
14,161.79,0.01386,0.0001526,N4LO+,120.0,550
16,162.13,0.09,0.0005865,LO,30.0,450
16,162.13,0.09255,0.0005897,LO,30.0,400
16,162.13,0.1017,0.0007906,NLO,30.0,450
16,162.13,0.1014,0.0007787,NLO,30.0,400
16,162.13,0.1023,0.0008168,N2LO,30.0,400
16,162.13,0.1027,0.0008431,N2LO,30.0,450
16,162.14,0.1033,0.0008388,N3LO,30.0,400
16,162.14,0.1028,0.000839,N4LO,30.0,450
16,162.14,0.1031,0.0008318,N4LO,30.0,400
16,162.14,0.1031,0.0008325,N4LO+,30.0,400
16,162.14,0.1027,0.0008432,N3LO,30.0,450
16,162.14,0.1025,0.0008536,N4LO+,30.0,550
16,162.14,0.1025,0.000851,N4LO,30.0,550
16,162.14,0.1026,0.0008461,N4LO,30.0,500
16,162.14,0.1027,0.0008483,N4LO+,30.0,500
16,162.14,0.1029,0.0008408,N4LO+,30.0,450
14,162.33,0.02009,0.0002038,N3LO,100.0,400
14,162.33,0.01957,0.0002038,N3LO,100.0,450
14,162.33,0.02093,0.0001958,NLO,100.0,400
14,162.33,0.01985,0.0002025,N4LO+,100.0,450
14,162.33,0.01926,0.0002028,N4LO+,100.0,550
14,162.33,0.02018,0.000202,N4LO,100.0,400
14,162.33,0.01953,0.0002047,N4LO,100.0,500
14,162.33,0.03171,0.0001988,LO,100.0,400
14,162.33,0.02013,0.0002008,N4LO+,100.0,400
14,162.33,0.02056,0.0002015,N2LO,100.0,400
14,162.33,0.03529,0.0002415,LO,100.0,450
14,162.33,0.01928,0.0002052,N4LO,100.0,550
14,162.33,0.01996,0.0002024,N2LO,100.0,450
14,162.33,0.01983,0.0002036,N4LO,100.0,450
14,162.33,0.02071,0.0001965,NLO,100.0,450
14,162.33,0.01955,0.0002031,N4LO+,100.0,500
15,162.94,0.07284,0.0005838,NLO,40.0,400
15,162.94,0.07354,0.0006253,N3LO,40.0,400
15,162.94,0.07349,0.0006202,N4LO+,40.0,400
15,162.94,0.07349,0.0006202,N4LO+,40.0,400
15,162.94,0.07292,0.0006203,N4LO,40.0,550
15,162.94,0.07221,0.000632,N4LO+,40.0,550
15,162.94,0.07259,0.0006296,N4LO+,40.0,500
15,162.94,0.07336,0.0006224,N4LO,40.0,450
15,162.94,0.07318,0.0006112,N2LO,40.0,400
15,162.94,0.07438,0.0004988,LO,40.0,450
15,162.94,0.0727,0.000626,N3LO,40.0,450
15,162.94,0.07285,0.0005916,NLO,40.0,450
15,162.94,0.073,0.0006255,N4LO+,40.0,450
15,162.94,0.07352,0.0006205,N4LO,40.0,400
15,162.94,0.07313,0.0006218,N4LO,40.0,500
15,162.94,0.07409,0.000475,LO,40.0,400
15,162.94,0.0729,0.000628,N2LO,40.0,450
13,163.18,0.01497,0.0001456,NLO,120.0,400
13,163.18,0.01476,0.0001456,NLO,120.0,450
13,163.18,0.01374,0.0001529,N4LO,120.0,500
13,163.18,0.01376,0.0001524,N3LO,120.0,450
13,163.18,0.0288,0.0001971,LO,120.0,450
13,163.18,0.01397,0.000152,N4LO,120.0,450
13,163.18,0.0142,0.0001498,N4LO+,120.0,400
13,163.18,0.01355,0.0001534,N4LO,120.0,550
13,163.18,0.01464,0.0001504,N2LO,120.0,400
13,163.18,0.01355,0.0001512,N4LO+,120.0,550
13,163.18,0.01399,0.000151,N4LO+,120.0,450
13,163.18,0.02523,0.0001583,LO,120.0,400
13,163.18,0.01377,0.0001514,N4LO+,120.0,500
13,163.18,0.01411,0.0001504,N2LO,120.0,450
13,163.18,0.01417,0.0001522,N3LO,120.0,400
13,163.18,0.01424,0.0001507,N4LO,120.0,400
15,163.32,0.09687,0.0008116,N4LO+,30.0,550
15,163.32,0.09705,0.000806,N4LO+,30.0,500
15,163.32,0.09722,0.0007982,N4LO+,30.0,450
15,163.32,0.09746,0.0007891,N4LO,30.0,400
15,163.32,0.09697,0.0008037,N4LO,30.0,500
15,163.32,0.09684,0.0008089,N4LO,30.0,550
15,163.32,0.09667,0.0007731,N2LO,30.0,400
15,163.32,0.08781,0.000551,LO,30.0,400
15,163.32,0.09749,0.0007897,N4LO+,30.0,400
15,163.32,0.09701,0.0008001,N2LO,30.0,450
15,163.32,0.08563,0.0005516,LO,30.0,450
15,163.32,0.09605,0.000746,NLO,30.0,450
15,163.32,0.09709,0.0008009,N3LO,30.0,450
15,163.32,0.09763,0.0007963,N3LO,30.0,400
15,163.32,0.09713,0.0007964,N4LO,30.0,450
15,163.32,0.09572,0.0007339,NLO,30.0,400
13,163.68,0.02006,0.0001925,NLO,100.0,450
13,163.68,0.03418,0.0002364,LO,100.0,450
13,163.68,0.01925,0.000201,N4LO,100.0,450
13,163.68,0.01938,0.0001999,N2LO,100.0,450
13,163.68,0.01927,0.0001999,N4LO+,100.0,450
13,163.68,0.01897,0.0002022,N4LO,100.0,500
13,163.68,0.01874,0.0002027,N4LO,100.0,550
13,163.68,0.01994,0.0001985,N2LO,100.0,400
13,163.68,0.02026,0.0001917,NLO,100.0,400
13,163.68,0.01953,0.000198,N4LO+,100.0,400
13,163.68,0.019,0.0002006,N4LO+,100.0,500
13,163.68,0.01873,0.0002004,N4LO+,100.0,550
13,163.68,0.0195,0.0002011,N3LO,100.0,400
13,163.68,0.03064,0.0001936,LO,100.0,400
13,163.68,0.01958,0.0001992,N4LO,100.0,400
13,163.68,0.019,0.0002013,N3LO,100.0,450
14,164.15,0.06864,0.0006091,N4LO+,40.0,550
14,164.15,0.06928,0.0005965,N4LO,40.0,550
14,164.15,0.0695,0.0005863,N2LO,40.0,400
14,164.15,0.06983,0.0005963,N4LO+,40.0,400
14,164.15,0.06926,0.0006041,N2LO,40.0,450
14,164.15,0.06983,0.0005963,N4LO+,40.0,400
14,164.15,0.06908,0.0005573,NLO,40.0,400
14,164.15,0.06986,0.0005966,N4LO,40.0,400
14,164.15,0.0699,0.0006017,N3LO,40.0,400
14,164.15,0.0691,0.0006028,N3LO,40.0,450
14,164.15,0.0691,0.0005654,NLO,40.0,450
14,164.15,0.07046,0.0004491,LO,40.0,400
14,164.15,0.06948,0.0005979,N4LO,40.0,500
14,164.15,0.06937,0.0006019,N4LO+,40.0,450
14,164.15,0.07097,0.0004749,LO,40.0,450
14,164.15,0.06899,0.0006063,N4LO+,40.0,500
14,164.15,0.0697,0.0005985,N4LO,40.0,450
14,164.5,0.08151,0.0005186,LO,30.0,450
14,164.5,0.08334,0.0005145,LO,30.0,400
14,164.51,0.09213,0.0007488,N4LO,30.0,400
14,164.51,0.09168,0.0007595,N2LO,30.0,450
14,164.51,0.09135,0.0007319,N2LO,30.0,400
14,164.51,0.09178,0.000761,N3LO,30.0,450
14,164.51,0.09232,0.0007562,N3LO,30.0,400
14,164.51,0.09189,0.000758,N4LO+,30.0,450
14,164.51,0.09216,0.0007494,N4LO+,30.0,400
14,164.51,0.09038,0.0006917,NLO,30.0,400
14,164.51,0.09156,0.000772,N4LO+,30.0,550
14,164.51,0.09173,0.000766,N4LO+,30.0,500
14,164.51,0.09152,0.0007692,N4LO,30.0,550
14,164.51,0.09165,0.0007638,N4LO,30.0,500
14,164.51,0.0907,0.000704,NLO,30.0,450
14,164.51,0.0918,0.0007563,N4LO,30.0,450
12,164.57,0.01379,0.0001491,N2LO,120.0,450
12,164.57,0.01386,0.0001483,N4LO+,120.0,400
12,164.57,0.01384,0.0001507,N3LO,120.0,400
12,164.57,0.01367,0.0001496,N4LO+,120.0,450
12,164.57,0.01345,0.000151,N3LO,120.0,450
12,164.57,0.02452,0.0001551,LO,120.0,400
12,164.57,0.01364,0.0001506,N4LO,120.0,450
12,164.57,0.01458,0.0001431,NLO,120.0,400
12,164.57,0.01428,0.0001487,N2LO,120.0,400
12,164.57,0.02805,0.000194,LO,120.0,450
12,164.57,0.01346,0.0001501,N4LO+,120.0,500
12,164.57,0.01325,0.0001521,N4LO,120.0,550
12,164.57,0.01439,0.0001432,NLO,120.0,450
12,164.57,0.01342,0.0001516,N4LO,120.0,500
12,164.57,0.01326,0.0001499,N4LO+,120.0,550
12,164.57,0.0139,0.0001492,N4LO,120.0,400
12,165.03,0.01847,0.0001982,N4LO+,100.0,500
12,165.03,0.02964,0.0001888,LO,100.0,400
12,165.03,0.01822,0.0002004,N4LO,100.0,550
12,165.03,0.01897,0.0001954,N4LO+,100.0,400
12,165.03,0.01901,0.0001966,N4LO,100.0,400
12,165.03,0.01884,0.0001975,N2LO,100.0,450
12,165.03,0.03315,0.0002316,LO,100.0,450
12,165.03,0.01847,0.0001989,N3LO,100.0,450
12,165.03,0.01822,0.0001981,N4LO+,100.0,550
12,165.03,0.01945,0.0001888,NLO,100.0,450
12,165.03,0.01844,0.0001998,N4LO,100.0,500
12,165.03,0.01895,0.0001985,N3LO,100.0,400
12,165.03,0.0187,0.0001985,N4LO,100.0,450
12,165.03,0.01962,0.0001878,NLO,100.0,400
12,165.03,0.01935,0.0001956,N2LO,100.0,400
12,165.03,0.01873,0.0001974,N4LO+,100.0,450
13,165.36,0.06707,0.0004248,LO,40.0,400
13,165.36,0.06776,0.0004525,LO,40.0,450
13,165.37,0.06584,0.0005817,N2LO,40.0,450
13,165.37,0.06559,0.0005409,NLO,40.0,450
13,165.37,0.06642,0.0005742,N4LO,40.0,400
13,165.37,0.06596,0.0005797,N4LO+,40.0,450
13,165.37,0.06604,0.0005629,N2LO,40.0,400
13,165.37,0.06648,0.0005796,N3LO,40.0,400
13,165.37,0.06639,0.0005738,N4LO+,40.0,400
13,165.37,0.06606,0.0005755,N4LO,40.0,500
13,165.37,0.06571,0.000581,N3LO,40.0,450
13,165.37,0.06627,0.000576,N4LO,40.0,450
13,165.37,0.06529,0.0005876,N4LO+,40.0,550
13,165.37,0.06561,0.0005845,N4LO+,40.0,500
13,165.37,0.06555,0.0005323,NLO,40.0,400
13,165.37,0.06639,0.0005738,N4LO+,40.0,400
13,165.37,0.06586,0.0005741,N4LO,40.0,550
13,165.69,0.08537,0.0006521,NLO,30.0,400
13,165.69,0.08567,0.0006646,NLO,30.0,450
13,165.69,0.08668,0.0007214,N2LO,30.0,450
13,165.69,0.07766,0.0004878,LO,30.0,450
13,165.69,0.07915,0.0004804,LO,30.0,400
13,165.69,0.08637,0.0006933,N2LO,30.0,400
13,165.7,0.08734,0.0007187,N3LO,30.0,400
13,165.7,0.08658,0.0007348,N4LO+,30.0,550
13,165.7,0.0869,0.0007204,N4LO+,30.0,450
13,165.7,0.08714,0.000711,N4LO,30.0,400
13,165.7,0.08679,0.0007236,N3LO,30.0,450
13,165.7,0.08653,0.000732,N4LO,30.0,550
13,165.7,0.08665,0.0007263,N4LO,30.0,500
13,165.7,0.08716,0.0007116,N4LO+,30.0,400
13,165.7,0.08681,0.0007186,N4LO,30.0,450
13,165.7,0.08674,0.0007286,N4LO+,30.0,500
11,165.96,0.02735,0.000191,LO,120.0,450
11,165.96,0.02386,0.0001521,LO,120.0,400
11,165.97,0.01358,0.0001478,N4LO,120.0,400
11,165.97,0.01298,0.0001487,N4LO+,120.0,550
11,165.97,0.01395,0.0001472,N2LO,120.0,400
11,165.97,0.01421,0.0001408,NLO,120.0,400
11,165.97,0.01297,0.0001509,N4LO,120.0,550
11,165.97,0.01317,0.0001488,N4LO+,120.0,500
11,165.97,0.01313,0.0001503,N4LO,120.0,500
11,165.97,0.01353,0.0001493,N3LO,120.0,400
11,165.97,0.01349,0.0001479,N2LO,120.0,450
11,165.97,0.01336,0.0001482,N4LO+,120.0,450
11,165.97,0.01315,0.0001497,N3LO,120.0,450
11,165.97,0.01354,0.0001469,N4LO+,120.0,400
11,165.97,0.01334,0.0001492,N4LO,120.0,450
11,165.97,0.01404,0.0001409,NLO,120.0,450
11,166.38,0.03219,0.0002272,LO,100.0,450
11,166.39,0.01848,0.0001942,N4LO,100.0,400
11,166.39,0.01794,0.0001976,N4LO,100.0,500
11,166.39,0.01844,0.000193,N4LO+,100.0,400
11,166.39,0.01799,0.0001959,N4LO+,100.0,500
11,166.39,0.01822,0.000195,N4LO+,100.0,450
11,166.39,0.01888,0.0001853,NLO,100.0,450
11,166.39,0.01833,0.0001953,N2LO,100.0,450
11,166.39,0.01819,0.0001962,N4LO,100.0,450
11,166.39,0.02871,0.0001843,LO,100.0,400
11,166.39,0.01797,0.0001966,N3LO,100.0,450
11,166.39,0.01775,0.0001982,N4LO,100.0,550
11,166.39,0.01775,0.0001959,N4LO+,100.0,550
11,166.39,0.01904,0.0001842,NLO,100.0,400
11,166.39,0.01843,0.0001961,N3LO,100.0,400
11,166.39,0.01881,0.0001929,N2LO,100.0,400
12,166.58,0.06216,0.0005676,N4LO+,40.0,550
12,166.58,0.06286,0.0005546,N4LO,40.0,500
12,166.58,0.06391,0.0004021,LO,40.0,400
12,166.58,0.06319,0.0005529,N4LO+,40.0,400
12,166.58,0.06266,0.0005608,N2LO,40.0,450
12,166.58,0.06321,0.0005533,N4LO,40.0,400
12,166.58,0.06255,0.0005606,N3LO,40.0,450
12,166.58,0.06246,0.0005642,N4LO+,40.0,500
12,166.58,0.06231,0.0005181,NLO,40.0,450
12,166.58,0.06281,0.0005411,N2LO,40.0,400
12,166.58,0.06226,0.0005091,NLO,40.0,400
12,166.58,0.06478,0.0004316,LO,40.0,450
12,166.58,0.0633,0.0005589,N3LO,40.0,400
12,166.58,0.06306,0.0005551,N4LO,40.0,450
12,166.58,0.06319,0.0005529,N4LO+,40.0,400
12,166.58,0.06267,0.0005533,N4LO,40.0,550
12,166.58,0.06278,0.0005591,N4LO+,40.0,450
12,166.88,0.08201,0.0006915,N4LO,30.0,500
12,166.88,0.08189,0.0006974,N4LO,30.0,550
12,166.88,0.08216,0.0006836,N4LO,30.0,450
12,166.88,0.08215,0.0006888,N3LO,30.0,450
12,166.88,0.08195,0.0007003,N4LO+,30.0,550
12,166.88,0.08203,0.000686,N2LO,30.0,450
12,166.88,0.07407,0.0004591,LO,30.0,450
12,166.88,0.08072,0.0006153,NLO,30.0,400
12,166.88,0.08225,0.0006854,N4LO+,30.0,450
12,166.88,0.081,0.0006279,NLO,30.0,450
12,166.88,0.08173,0.0006574,N2LO,30.0,400
12,166.88,0.08249,0.0006759,N4LO,30.0,400
12,166.88,0.07526,0.0004486,LO,30.0,400
12,166.88,0.0821,0.0006938,N4LO+,30.0,500
12,166.88,0.0827,0.0006838,N3LO,30.0,400
12,166.88,0.08252,0.0006764,N4LO+,30.0,400
10,167.36,0.01372,0.0001388,NLO,120.0,450
10,167.36,0.01291,0.0001476,N4LO+,120.0,500
10,167.36,0.01271,0.0001498,N4LO,120.0,550
10,167.36,0.01308,0.000147,N4LO+,120.0,450
10,167.36,0.01388,0.0001386,NLO,120.0,400
10,167.36,0.02671,0.0001883,LO,120.0,450
10,167.36,0.01364,0.0001457,N2LO,120.0,400
10,167.36,0.02325,0.0001493,LO,120.0,400
10,167.36,0.01325,0.0001456,N4LO+,120.0,400
10,167.36,0.01328,0.0001465,N4LO,120.0,400
10,167.36,0.01273,0.0001475,N4LO+,120.0,550
10,167.36,0.01286,0.0001491,N4LO,120.0,500
10,167.36,0.01287,0.0001485,N3LO,120.0,450
10,167.36,0.01305,0.000148,N4LO,120.0,450
10,167.36,0.01324,0.000148,N3LO,120.0,400
10,167.36,0.01321,0.0001468,N2LO,120.0,450
10,167.74,0.0173,0.0001963,N4LO,100.0,550
10,167.74,0.02785,0.0001801,LO,100.0,400
10,167.74,0.01849,0.0001808,NLO,100.0,400
10,167.74,0.01751,0.0001945,N3LO,100.0,450
10,167.74,0.01795,0.0001939,N3LO,100.0,400
10,167.74,0.01836,0.0001821,NLO,100.0,450
10,167.74,0.0313,0.0002231,LO,100.0,450
10,167.74,0.01786,0.0001932,N2LO,100.0,450
10,167.74,0.01775,0.0001929,N4LO+,100.0,450
10,167.74,0.01795,0.0001907,N4LO+,100.0,400
10,167.74,0.01799,0.0001919,N4LO,100.0,400
10,167.74,0.01749,0.0001955,N4LO,100.0,500
10,167.74,0.01732,0.0001939,N4LO+,100.0,550
10,167.74,0.01772,0.000194,N4LO,100.0,450
10,167.74,0.0183,0.0001904,N2LO,100.0,400
10,167.74,0.01754,0.0001939,N4LO+,100.0,500
11,167.79,0.06203,0.0004124,LO,40.0,450
11,167.8,0.05955,0.0005454,N4LO+,40.0,500
11,167.8,0.0601,0.0005357,N4LO,40.0,450
11,167.8,0.05963,0.0005418,N3LO,40.0,450
11,167.8,0.05984,0.0005209,N2LO,40.0,400
11,167.8,0.06023,0.0005336,N4LO+,40.0,400
11,167.8,0.06023,0.0005336,N4LO+,40.0,400
11,167.8,0.06036,0.0005398,N3LO,40.0,400
11,167.8,0.05922,0.0004877,NLO,40.0,400
11,167.8,0.06099,0.0003813,LO,40.0,400
11,167.8,0.06024,0.000534,N4LO,40.0,400
11,167.8,0.05973,0.0005341,N4LO,40.0,550
11,167.8,0.05991,0.0005353,N4LO,40.0,500
11,167.8,0.05927,0.0005492,N4LO+,40.0,550
11,167.8,0.05928,0.000497,NLO,40.0,450
11,167.8,0.05984,0.00054,N4LO+,40.0,450
11,167.8,0.05971,0.0005415,N2LO,40.0,450
11,168.07,0.07823,0.0006439,N4LO+,30.0,400
11,168.07,0.07773,0.0006534,N2LO,30.0,450
11,168.07,0.07842,0.0006516,N3LO,30.0,400
11,168.07,0.07745,0.0006243,N2LO,30.0,400
11,168.07,0.07782,0.0006617,N4LO+,30.0,500
11,168.07,0.07787,0.0006513,N4LO,30.0,450
11,168.07,0.07669,0.0005941,NLO,30.0,450
11,168.07,0.07077,0.0004327,LO,30.0,450
11,168.07,0.07642,0.0005814,NLO,30.0,400
11,168.07,0.07761,0.0006654,N4LO,30.0,550
11,168.07,0.07796,0.000653,N4LO+,30.0,450
11,168.07,0.07787,0.0006567,N3LO,30.0,450
11,168.07,0.07767,0.0006684,N4LO+,30.0,550
11,168.07,0.0782,0.0006435,N4LO,30.0,400
11,168.07,0.07772,0.0006594,N4LO,30.0,500
11,168.07,0.07167,0.0004194,LO,30.0,400
9,168.76,0.01262,0.0001474,N3LO,120.0,450
9,168.76,0.01343,0.0001369,NLO,120.0,450
9,168.76,0.01295,0.0001458,N2LO,120.0,450
9,168.76,0.01261,0.0001481,N4LO,120.0,500
9,168.76,0.01279,0.0001469,N4LO,120.0,450
9,168.76,0.01247,0.0001488,N4LO,120.0,550
9,168.76,0.01357,0.0001366,NLO,120.0,400
9,168.76,0.01249,0.0001465,N4LO+,120.0,550
9,168.76,0.02612,0.0001858,LO,120.0,450
9,168.76,0.01298,0.0001444,N4LO+,120.0,400
9,168.76,0.02269,0.0001468,LO,120.0,400
9,168.76,0.01266,0.0001465,N4LO+,120.0,500
9,168.76,0.01336,0.0001444,N2LO,120.0,400
9,168.76,0.01283,0.0001459,N4LO+,120.0,450
9,168.76,0.01301,0.0001453,N4LO,120.0,400
9,168.76,0.01297,0.0001468,N3LO,120.0,400
10,169.01,0.05711,0.0005025,N2LO,40.0,400
10,169.01,0.05644,0.0004681,NLO,40.0,400
10,169.01,0.05952,0.0003948,LO,40.0,450
10,169.01,0.05833,0.0003622,LO,40.0,400
10,169.01,0.05651,0.0004777,NLO,40.0,450
10,169.02,0.05767,0.0005224,N3LO,40.0,400
10,169.02,0.05702,0.0005239,N2LO,40.0,450
10,169.02,0.05716,0.0005226,N4LO+,40.0,450
10,169.02,0.05689,0.0005283,N4LO+,40.0,500
10,169.02,0.05721,0.0005177,N4LO,40.0,500
10,169.02,0.05663,0.0005323,N4LO+,40.0,550
10,169.02,0.05753,0.0005159,N4LO+,40.0,400
10,169.02,0.05703,0.0005165,N4LO,40.0,550
10,169.02,0.05753,0.0005163,N4LO,40.0,400
10,169.02,0.0574,0.0005181,N4LO,40.0,450
10,169.02,0.05696,0.0005246,N3LO,40.0,450
10,169.02,0.05753,0.0005159,N4LO+,40.0,400
9,169.1,0.0305,0.0002194,LO,100.0,450
9,169.1,0.018,0.0001778,NLO,100.0,400
9,169.1,0.01784,0.0001882,N2LO,100.0,400
9,169.1,0.01751,0.0001919,N3LO,100.0,400
9,169.1,0.01733,0.0001909,N4LO+,100.0,450
9,169.1,0.01788,0.0001792,NLO,100.0,450
9,169.1,0.01743,0.0001914,N2LO,100.0,450
9,169.1,0.01713,0.000192,N4LO+,100.0,500
9,169.1,0.01707,0.0001936,N4LO,100.0,500
9,169.1,0.01751,0.0001887,N4LO+,100.0,400
9,169.1,0.01754,0.0001899,N4LO,100.0,400
9,169.1,0.01729,0.0001921,N4LO,100.0,450
9,169.1,0.01692,0.0001921,N4LO+,100.0,550
9,169.1,0.0169,0.0001944,N4LO,100.0,550
9,169.1,0.01709,0.0001926,N3LO,100.0,450
9,169.1,0.02707,0.0001763,LO,100.0,400
10,169.26,0.06776,0.0004087,LO,30.0,450
10,169.26,0.07405,0.0006235,N4LO+,30.0,450
10,169.26,0.07431,0.0006143,N4LO+,30.0,400
10,169.26,0.0738,0.00063,N4LO,30.0,500
10,169.26,0.0684,0.0003927,LO,30.0,400
10,169.26,0.07452,0.0006222,N3LO,30.0,400
