I,E1,CROSS,AX,AY,AZ,FORCE,CUTOFF,Energy,angle
1,0.195,0.00027486,-0.051968,8.1692e-17,5.0294e-18,N3LO,400,30.0,120
1,0.195,0.00028259,-0.054933,6.0541e-17,8.9646e-18,N4LO+,550,30.0,120
1,0.195,0.00027677,-0.052711,9.5053e-17,8.0473e-18,N4LO,450,30.0,120
1,0.195,0.00027753,-0.052822,6.3688e-17,4.7087e-18,N4LO+,450,30.0,120
1,0.195,0.00027082,-0.050846,7.9527e-17,4.7366e-18,N2LO,400,30.0,120
1,0.195,0.00020737,-0.04352,5.4159e-17,6.2583e-18,LO,450,30.0,120
1,0.195,0.00027084,-0.049549,7.024e-17,5.1188e-18,NLO,400,30.0,120
1,0.195,0.00027793,-0.053271,8.4219e-17,7.6157e-18,N3LO,450,30.0,120
1,0.195,0.00027658,-0.052718,7.4226e-17,4.7083e-18,N2LO,450,30.0,120
1,0.195,0.00028131,-0.054569,7.7739e-17,2.672e-18,N4LO,550,30.0,120
1,0.195,0.0002803,-0.053935,7.3366e-17,1.2022e-17,N4LO+,500,30.0,120
1,0.204,0.00028941,-0.057384,5.4441e-17,-3.6237e-17,N2LO,450,30.0,60
1,0.204,0.00028703,-0.055943,7.0778e-17,-3.534e-17,N4LO+,400,30.0,60
1,0.204,0.00029055,-0.057527,6.795e-17,-3.7771e-17,N4LO+,450,30.0,60
1,0.204,0.00029117,-0.058177,7.9059e-17,-3.4267e-17,N3LO,450,30.0,60
1,0.204,0.0002897,-0.057363,5.5894e-17,-3.6382e-17,N4LO,450,30.0,60
1,0.204,0.0002966,-0.060343,6.4689e-17,-3.4914e-17,N4LO+,550,30.0,60
1,0.204,0.00021484,-0.044958,4.3544e-17,-2.6668e-17,LO,450,30.0,60
1,0.204,0.00028269,-0.054926,5.3034e-17,-3.2039e-17,N2LO,400,30.0,60
1,0.204,0.00029511,-0.059846,6.3939e-17,-4.0675e-17,N4LO,550,30.0,60
1,0.204,0.00029385,-0.059012,6.7284e-17,-3.6837e-17,N4LO+,500,30.0,60
1,0.204,0.00028604,-0.054376,7.8159e-17,-3.343e-17,NLO,450,30.0,60
1,0.204,0.00023091,-0.045672,4.8447e-17,-3.6224e-17,LO,400,30.0,60
1,0.204,0.0002928,-0.058738,4.85e-17,-3.3159e-17,N4LO,500,30.0,60
1,0.204,0.00028223,-0.053138,5.8211e-17,-2.7516e-17,NLO,400,30.0,60
1,0.204,0.0002875,-0.056427,6.6087e-17,-3.8003e-17,N3LO,400,30.0,60
1,0.204,0.00028624,-0.055821,5.4737e-17,-3.4524e-17,N4LO,400,30.0,60
1,0.21,0.00022436,6.6135e-15,4.5689e-18,-1.1601e-16,LO,400,30.0,0
1,0.21,0.00028296,5.9215e-15,4.7435e-17,-1.5423e-16,N4LO+,500,30.0,0
1,0.21,0.00027697,6.0065e-15,3.4137e-17,-1.5443e-16,N4LO+,400,30.0,0
1,0.21,0.00027278,6.2212e-15,3.565e-17,-1.4667e-16,NLO,400,30.0,0
1,0.21,0.00028399,5.9086e-15,4.3424e-17,-1.4201e-16,N4LO,550,30.0,0
1,0.21,0.00027927,6.0887e-15,4.761e-17,-1.4321e-16,N4LO,450,30.0,0
1,0.21,0.00028054,5.9848e-15,6.3687e-17,-1.5008e-16,N3LO,450,30.0,0
1,0.21,0.00027735,5.984e-15,3.65e-17,-1.4054e-16,N3LO,400,30.0,0
1,0.21,0.00028534,5.9685e-15,4.5472e-17,-1.4814e-16,N4LO+,550,30.0,0
1,0.21,0.00027625,6.0623e-15,2.9178e-17,-1.5504e-16,NLO,450,30.0,0
1,0.21,0.00028007,6.0926e-15,3.7522e-17,-1.447e-16,N4LO+,450,30.0,0
1,0.21,0.00027895,6.0706e-15,3.0194e-17,-1.4196e-16,N2LO,450,30.0,0
1,0.21,0.00028199,5.9921e-15,3.9116e-17,-1.4978e-16,N4LO,500,30.0,0
1,0.21,0.00027623,6.108e-15,4.1452e-17,-1.4291e-16,N4LO,400,30.0,0
1,0.21,0.00020895,6.5809e-15,-7.9008e-18,-1.1248e-16,LO,450,30.0,0
1,0.21,0.00027291,6.0435e-15,3.1051e-17,-1.5109e-16,N2LO,400,30.0,0
1,0.221,0.00014153,5.1595e-15,1.41e-16,-1.5402e-16,N4LO,450,40.0,180
1,0.221,0.00014247,5.1429e-15,1.3222e-16,-1.5185e-16,N4LO+,400,40.0,180
1,0.221,0.00013996,5.3471e-15,1.2689e-16,-1.6256e-16,NLO,450,40.0,180
1,0.221,0.0001446,5.1012e-15,1.4756e-16,-1.4772e-16,N4LO+,450,40.0,180
1,0.221,0.00014375,5.0875e-15,1.4758e-16,-1.4962e-16,N2LO,450,40.0,180
1,0.221,0.00013972,5.3991e-15,1.4299e-16,-1.5433e-16,N2LO,400,40.0,180
1,0.221,0.00013786,5.4193e-15,1.3221e-16,-1.579e-16,NLO,400,40.0,180
1,0.221,0.0001033,6.1366e-15,1.0842e-16,-1.4182e-16,LO,450,40.0,180
1,0.221,0.00014247,5.1485e-15,1.3241e-16,-1.563e-16,N4LO+,400,40.0,180
1,0.221,0.00014183,5.0767e-15,1.2444e-16,-1.5907e-16,N4LO,400,40.0,180
1,0.221,0.00011017,6.1919e-15,9.9793e-17,-1.5795e-16,LO,400,40.0,180
1,0.221,0.00014854,5.0264e-15,1.4863e-16,-1.5216e-16,N4LO+,550,40.0,180
1,0.221,0.00014577,5.0774e-15,1.3821e-16,-1.5458e-16,N3LO,450,40.0,180
1,0.221,0.00014345,5.1095e-15,1.564e-16,-1.519e-16,N3LO,400,40.0,180
1,0.221,0.00014136,5.0817e-15,1.2237e-16,-1.5776e-16,N4LO,500,40.0,180
1,0.221,0.00014673,5.0024e-15,1.191e-16,-1.5377e-16,N4LO+,500,40.0,180
1,0.221,0.00014119,5.012e-15,1.425e-16,-1.612e-16,N4LO,550,40.0,180
1,0.228,0.00015821,-0.050613,8.7642e-17,-2.6359e-18,N3LO,450,40.0,120
1,0.228,0.00015402,-0.04814,8.4664e-17,-3.5325e-18,N4LO+,400,40.0,120
1,0.228,0.0001533,-0.048034,9.409e-17,-6.1034e-18,N4LO,400,40.0,120
1,0.228,0.00015578,-0.0499,9.2259e-17,-2.009e-17,N2LO,450,40.0,120
1,0.228,0.00015948,-0.051604,8.3707e-17,-7.0317e-18,N4LO+,500,40.0,120
1,0.228,0.00015523,-0.048638,8.3737e-17,-1.0676e-17,N3LO,400,40.0,120
1,0.228,0.00011674,-0.037945,7.8477e-17,-5.3749e-18,LO,400,40.0,120
1,0.228,0.00015676,-0.049929,9.0328e-17,-1.3471e-17,N4LO+,450,40.0,120
1,0.228,0.00014824,-0.045303,7.7663e-17,-1.0619e-17,NLO,400,40.0,120
1,0.228,0.00015402,-0.04814,9.1832e-17,-1.2184e-17,N4LO+,400,40.0,120
1,0.228,0.00015269,-0.048425,1.0243e-16,-1.3314e-17,N4LO,550,40.0,120
1,0.228,0.00015286,-0.048424,9.3384e-17,-1.1246e-17,N4LO,500,40.0,120
1,0.228,0.00015085,-0.046614,7.7885e-17,-2.0162e-17,NLO,450,40.0,120
1,0.228,0.00015076,-0.047248,7.7646e-17,-1.0672e-17,N2LO,400,40.0,120
1,0.228,0.00016181,-0.053113,9.5854e-17,-1.1997e-17,N4LO+,550,40.0,120
1,0.228,0.00015303,-0.048317,8.5616e-17,-7.5661e-18,N4LO,450,40.0,120
1,0.228,0.00010938,-0.037291,6.8579e-17,-1.2218e-17,LO,450,40.0,120
1,0.243,0.00015725,-0.046256,5.39e-17,-4.4639e-18,NLO,400,40.0,60
1,0.243,0.00016043,-0.048431,6.7089e-17,-4.524e-18,N2LO,400,40.0,60
1,0.243,0.0001632,-0.049555,7.0441e-17,-1.2887e-18,N4LO,450,40.0,60
1,0.243,0.00011423,-0.037995,4.4497e-17,4.4543e-18,LO,450,40.0,60
1,0.243,0.00016755,-0.051326,5.3673e-17,-3.4783e-18,N4LO+,450,40.0,60
1,0.243,0.00012197,-0.038574,6.1615e-17,1.1277e-17,LO,400,40.0,60
1,0.243,0.00017352,-0.054853,7.9549e-17,-4.5955e-20,N4LO+,550,40.0,60
1,0.243,0.00016301,-0.049635,4.2559e-17,-3.5116e-18,N4LO,500,40.0,60
1,0.243,0.00016427,-0.049358,6.5321e-17,-3.302e-18,N4LO+,400,40.0,60
1,0.243,0.00016033,-0.04766,4.7642e-17,-7.8659e-18,NLO,450,40.0,60
1,0.243,0.00016427,-0.049358,4.5816e-17,-1.5171e-18,N4LO+,400,40.0,60
1,0.243,0.00016637,-0.051322,6.0382e-17,-7.243e-18,N2LO,450,40.0,60
1,0.243,0.00016927,-0.052083,4.3074e-17,-2.3848e-18,N3LO,450,40.0,60
1,0.243,0.00016282,-0.049576,5.7585e-17,-8.667600000000001e-19,N4LO,550,40.0,60
1,0.243,0.00016347,-0.049236,5.7879e-17,1.1779e-18,N4LO,400,40.0,60
1,0.243,0.00016572,-0.049904,6.1182e-17,-9.0641e-18,N3LO,400,40.0,60
1,0.243,0.00017077,-0.053178,6.6751e-17,-1.6571e-18,N4LO+,500,40.0,60
1,0.252,0.00016107,4.9273e-15,1.249e-16,-1.3961e-16,N4LO,400,40.0,0
1,0.252,0.00016372,4.9075e-15,1.3682e-16,-1.3257e-16,N2LO,450,40.0,0
1,0.252,0.00016075,4.9126e-15,1.3513e-16,-1.4331e-16,N4LO,450,40.0,0
1,0.252,0.00016185,5.0412e-15,1.2493e-16,-1.3636e-16,N4LO+,400,40.0,0
1,0.252,0.00016493,4.8978e-15,1.3896e-16,-1.3746e-16,N4LO+,450,40.0,0
1,0.252,0.00016037,4.9477e-15,1.3824e-16,-1.4192e-16,N4LO,550,40.0,0
1,0.252,0.00016185,5.018e-15,1.2822e-16,-1.4498e-16,N4LO+,400,40.0,0
1,0.252,0.000155,5.3186e-15,1.2934e-16,-1.4411e-16,NLO,400,40.0,0
1,0.252,0.00016657,4.873e-15,1.2097e-16,-1.4045e-16,N3LO,450,40.0,0
1,0.252,0.00016327,4.8596e-15,1.3273e-16,-1.3466e-16,N3LO,400,40.0,0
1,0.252,0.00015797,5.225e-15,1.271e-16,-1.4758e-16,NLO,450,40.0,0
1,0.252,0.00011245,6.2117e-15,7.8275e-17,-1.493e-16,LO,450,40.0,0
1,0.252,0.00012003,6.2749e-15,8.6344e-17,-1.4483e-16,LO,400,40.0,0
1,0.252,0.00016794,4.9304e-15,1.3039e-16,-1.388e-16,N4LO+,500,40.0,0
1,0.252,0.00016055,4.9459e-15,1.2849e-16,-1.4577e-16,N4LO,500,40.0,0
1,0.252,0.00017048,4.7321e-15,1.4563e-16,-1.2614e-16,N4LO+,550,40.0,0
1,0.252,0.00015804,5.0203e-15,1.2954e-16,-1.4141e-16,N2LO,400,40.0,0
1,0.261,0.00029106,6.1356e-15,8.9403e-17,-1.5467e-16,N4LO+,400,30.0,180
1,0.261,0.00029531,6.0036e-15,1.1161e-16,-1.6552e-16,N4LO+,500,30.0,180
1,0.261,0.00029245,6.0483e-15,1.0571e-16,-1.6135e-16,N2LO,450,30.0,180
1,0.261,0.00029694,5.9598e-15,1.0182e-16,-1.6797e-16,N4LO+,550,30.0,180
1,0.261,0.00028789,6.1129e-15,7.7937e-17,-1.6217e-16,N2LO,400,30.0,180
1,0.261,0.00029326,6.0632e-15,1.0116e-16,-1.6624e-16,N4LO+,450,30.0,180
1,0.261,0.00029041,6.143e-15,1.0221e-16,-1.6127e-16,N4LO,400,30.0,180
1,0.261,0.00029454,6.2049e-15,9.4724e-17,-1.6261e-16,N4LO,500,30.0,180
1,0.261,0.00028912,6.1531e-15,8.8416e-17,-1.5177e-16,NLO,400,30.0,180
1,0.261,0.00029101,6.0632e-15,1.0315e-16,-1.6715e-16,N3LO,400,30.0,180
1,0.261,0.00024252,6.5555e-15,5.2647e-17,-1.2709e-16,LO,400,30.0,180
1,0.261,0.00029259,6.0789e-15,8.5099e-17,-1.6176e-16,N4LO,450,30.0,180
1,0.261,0.00029187,6.2645e-15,9.5977e-17,-1.6435e-16,NLO,450,30.0,180
1,0.261,0.00022582,6.6115e-15,7.7009e-17,-1.2019e-16,LO,450,30.0,180
1,0.261,0.00029323,6.0744e-15,8.655e-17,-1.6699e-16,N3LO,450,30.0,180
1,0.261,0.00029593,5.9566e-15,7.8728e-17,-1.6499e-16,N4LO,550,30.0,180
1,0.269,0.00032558,-0.069515,3.1981e-17,-1.9873e-18,N4LO,550,30.0,120
1,0.269,0.00032184,-0.067769,3.6459e-17,1.5579e-18,N4LO+,450,30.0,120
1,0.269,0.00031899,-0.066879,3.2086e-17,-3.0169e-18,N3LO,400,30.0,120
1,0.269,0.00032085,-0.067684,2.5999e-17,-1.0952e-17,N2LO,450,30.0,120
1,0.269,0.00032687,-0.069867,1.9662e-17,-6.0733e-18,N4LO+,550,30.0,120
1,0.269,0.00031814,-0.066528,2.9806e-17,-8.4744e-18,N4LO,400,30.0,120
1,0.269,0.00032367,-0.068691,3.9634e-17,-8.2225e-18,N4LO,500,30.0,120
1,0.269,0.00031496,-0.06579,3.7833e-17,-1.6083e-18,N2LO,400,30.0,120
1,0.269,0.000322,-0.068158,3.3499e-17,-9.1608e-18,N3LO,450,30.0,120
1,0.269,0.00031921,-0.065535,3.0915e-17,-9.5071e-18,NLO,450,30.0,120
1,0.269,0.00031573,-0.064542,1.5603e-17,-6.8791e-18,NLO,400,30.0,120
1,0.269,0.00032105,-0.067675,3.1896e-17,-4.1254e-18,N4LO,450,30.0,120
1,0.269,0.00026316,-0.059565,3.2096e-17,-3.9035e-18,LO,400,30.0,120
1,0.269,0.00032461,-0.068875,1.5615e-17,-1.3413e-17,N4LO+,500,30.0,120
1,0.269,0.00031888,-0.06658,2.1274e-17,-5.9313e-18,N4LO+,400,30.0,120
1,0.269,0.00024498,-0.058902,1.8461e-17,-4.656400000000001e-19,LO,450,30.0,120
1,0.289,0.00034334,-0.083235,6.1915e-17,1.4146e-17,N4LO,450,30.0,60
1,0.289,0.00033971,-0.078785,5.3023e-17,2.2091e-17,NLO,450,30.0,60
1,0.289,0.00033539,-0.07695,4.5968e-17,3.0352e-17,NLO,400,30.0,60
1,0.289,0.00025763,-0.064105,4.8457e-17,1.5976e-17,LO,450,30.0,60
1,0.289,0.00034033,-0.081163,5.4191e-17,1.777e-17,N4LO+,400,30.0,60
1,0.289,0.00034429,-0.083488,5.3847e-17,1.7563e-17,N4LO+,450,30.0,60
1,0.289,0.00034485,-0.084476,5.331e-17,1.9825e-17,N3LO,450,30.0,60
1,0.289,0.000348,-0.085663,5.9304e-17,1.5864e-17,N4LO+,500,30.0,60
1,0.289,0.00034301,-0.083248,4.6427e-17,1.7743e-17,N2LO,450,30.0,60
1,0.289,0.00034683,-0.085253,5.8856e-17,1.6447e-17,N4LO,500,30.0,60
1,0.289,0.00033946,-0.080968,5.97e-17,2.2647e-17,N4LO,400,30.0,60
1,0.289,0.00034942,-0.086871,7.2998e-17,1.7544e-17,N4LO,550,30.0,60
1,0.289,0.00033546,-0.079615,5.3565e-17,1.6129e-17,N2LO,400,30.0,60
1,0.289,0.0002767,-0.065234,3.1307e-17,1.7731e-17,LO,400,30.0,60
1,0.289,0.00035109,-0.087606,5.964e-17,1.8515e-17,N4LO+,550,30.0,60
1,0.289,0.00034077,-0.081895,4.5946e-17,2.3548e-17,N3LO,400,30.0,60
1,0.299,0.00032965,5.9193e-15,1.7604e-16,-1.5922e-16,N4LO+,550,30.0,0
1,0.299,0.00032729,5.9594e-15,1.5962e-16,-1.6125e-16,N4LO+,500,30.0,0
1,0.299,0.00032356,6.0217e-15,1.4624e-16,-1.5867e-16,N4LO,450,30.0,0
1,0.299,0.0003232,5.9052e-15,1.5841e-16,-1.5742e-16,N2LO,450,30.0,0
1,0.299,0.00031766,6.2023e-15,1.4729e-16,-1.5212e-16,NLO,400,30.0,0
1,0.299,0.0003263,6.0018e-15,1.6024e-16,-1.5283e-16,N4LO,500,30.0,0
1,0.299,0.00032439,5.9336e-15,1.4614e-16,-1.5687e-16,N4LO+,450,30.0,0
1,0.299,0.00032129,6.1655e-15,1.6055e-16,-1.4902e-16,NLO,450,30.0,0
1,0.299,0.00032828,5.9919e-15,1.5534e-16,-1.5769e-16,N4LO,550,30.0,0
1,0.299,0.00024705,6.5945e-15,8.9033e-17,-1.1134e-16,LO,450,30.0,0
1,0.299,0.00032128,6.0834e-15,1.6194e-16,-1.5647e-16,N4LO+,400,30.0,0
1,0.299,0.00026493,6.5158e-15,9.6426e-17,-1.1858e-16,LO,400,30.0,0
1,0.299,0.00032465,5.758e-15,1.5903e-16,-1.5567e-16,N3LO,450,30.0,0
1,0.299,0.00031702,6.0274e-15,1.5174e-16,-1.597e-16,N2LO,400,30.0,0
1,0.299,0.00032051,5.9581e-15,1.5479e-16,-1.6139e-16,N4LO,400,30.0,0
1,0.299,0.00032152,5.9931e-15,1.7125e-16,-1.5842e-16,N3LO,400,30.0,0
1,0.322,0.00016736,4.9985e-15,1.5514e-16,-1.6331e-16,N4LO+,500,40.0,180
1,0.322,0.00015901,5.5019e-15,1.3907e-16,-1.7514e-16,NLO,400,40.0,180
1,0.322,0.0001664,5.1127e-15,1.4083e-16,-1.6243e-16,N3LO,450,40.0,180
1,0.322,0.00016256,5.0765e-15,1.4519e-16,-1.6199e-16,N4LO,400,40.0,180
1,0.322,0.00012244,6.3662e-15,7.584e-17,-1.5352e-16,LO,450,40.0,180
1,0.322,0.00016179,5.1564e-15,1.4699e-16,-1.6687e-16,N4LO,550,40.0,180
1,0.322,0.00016323,4.9962e-15,1.2894e-16,-1.5706e-16,N4LO+,400,40.0,180
1,0.322,0.000162,5.0737e-15,1.4345e-16,-1.6587e-16,N4LO,500,40.0,180
1,0.322,0.00016913,5.0266e-15,1.422e-16,-1.5738e-16,N4LO+,550,40.0,180
1,0.322,0.00016418,5.027e-15,1.4174e-16,-1.6126e-16,N3LO,400,40.0,180
1,0.322,0.00013028,6.1864e-15,8.7611e-17,-1.569e-16,LO,400,40.0,180
1,0.322,0.00016106,5.2909e-15,1.3508e-16,-1.6567e-16,NLO,450,40.0,180
1,0.322,0.0001644,4.9617e-15,1.5002e-16,-1.7181e-16,N2LO,450,40.0,180
1,0.322,0.00016528,5.0174e-15,1.4189e-16,-1.5447e-16,N4LO+,450,40.0,180
1,0.322,0.00016323,5.0001e-15,1.2529e-16,-1.5819e-16,N4LO+,400,40.0,180
1,0.322,0.00016049,5.2128e-15,1.414e-16,-1.5461e-16,N2LO,400,40.0,180
1,0.322,0.00016221,5.0692e-15,1.3064e-16,-1.6939e-16,N4LO,450,40.0,180
1,0.331,0.00031915,6.078e-15,9.497e-17,-1.655e-16,N3LO,400,30.0,180
1,0.331,0.00032072,6.1207e-15,9.3695e-17,-1.6376e-16,N4LO,450,30.0,180
1,0.331,0.00031875,6.1896e-15,9.6259e-17,-1.5812e-16,N4LO,400,30.0,180
1,0.331,0.00031834,6.2441e-15,9.4185e-17,-1.633e-16,NLO,400,30.0,180
1,0.331,0.00032099,6.2907e-15,9.6809e-17,-1.5592e-16,NLO,450,30.0,180
1,0.331,0.00032466,5.9964e-15,1.1134e-16,-1.6675e-16,N4LO+,550,30.0,180
1,0.331,0.00025145,6.7266e-15,5.8788e-17,-1.2565e-16,LO,450,30.0,180
1,0.331,0.00032322,6.1672e-15,9.0966e-17,-1.6922e-16,N4LO+,500,30.0,180
1,0.331,0.00032109,6.1628e-15,1.1161e-16,-1.6612e-16,N3LO,450,30.0,180
1,0.331,0.00032248,6.1971e-15,1.108e-16,-1.6798e-16,N4LO,500,30.0,180
1,0.331,0.00031634,6.1222e-15,9.3845e-17,-1.6329e-16,N2LO,400,30.0,180
1,0.331,0.00032138,6.0236e-15,9.3264e-17,-1.643e-16,N4LO+,450,30.0,180
1,0.331,0.0003194,6.0746e-15,9.4633e-17,-1.7256e-16,N4LO+,400,30.0,180
1,0.331,0.0003206,6.2027e-15,9.5448e-17,-1.6702e-16,N2LO,450,30.0,180
1,0.331,0.00026984,6.6678e-15,5.0168e-17,-1.2922e-16,LO,400,30.0,180
1,0.331,0.00032371,6.1321e-15,1.0266e-16,-1.6498e-16,N4LO,550,30.0,180
1,0.336,0.00017954,-0.060104,7.2585e-17,3.0904e-18,N4LO+,400,40.0,120
1,0.336,0.00018125,-0.061842,8.3484e-17,6.9808e-18,N2LO,450,40.0,120
1,0.336,0.00017877,-0.060039,8.3519e-17,1.0282e-17,N4LO,400,40.0,120
1,0.336,0.00017619,-0.059413,8.5531e-17,1.2306e-17,N2LO,400,40.0,120
1,0.336,0.00017667,-0.059029,8.2006e-17,1.3806e-17,NLO,450,40.0,120
1,0.336,0.00017845,-0.060338,8.863e-17,3.3778e-18,N4LO,450,40.0,120
1,0.336,0.00018229,-0.061812,8.1727e-17,6.0615e-18,N4LO+,450,40.0,120
1,0.336,0.00018505,-0.063401,9.2541e-17,1.4709e-18,N4LO+,500,40.0,120
1,0.336,0.00018074,-0.060503,8.7505e-17,4.049e-18,N3LO,400,40.0,120
1,0.336,0.0001874,-0.064837,9.3951e-17,9.9629e-18,N4LO+,550,40.0,120
1,0.336,0.00017801,-0.06045,6.9727e-17,7.0596e-18,N4LO,550,40.0,120
1,0.336,0.00013236,-0.052062,4.8261e-17,3.5589e-18,LO,450,40.0,120
1,0.336,0.00017954,-0.060104,8.1844e-17,1.2324e-17,N4LO+,400,40.0,120
1,0.336,0.00018371,-0.062355,1.0212e-16,4.4983e-18,N3LO,450,40.0,120
1,0.336,0.00017823,-0.060449,7.8617e-17,1.09e-17,N4LO,500,40.0,120
1,0.336,0.00014091,-0.052636,7.0155e-17,1.3235e-17,LO,400,40.0,120
1,0.336,0.00017403,-0.057798,6.7659e-17,4.2073e-18,NLO,400,40.0,120
1,0.344,0.0003615,-0.08529,7.4006e-17,-2.7744e-17,N4LO,500,30.0,120
1,0.344,0.00035809,-0.081935,9.4019e-17,-2.3526e-17,NLO,450,30.0,120
1,0.344,0.00027832,-0.074808,5.5702e-17,-1.7099e-17,LO,450,30.0,120
1,0.344,0.00035683,-0.083334,7.2455e-17,-2.5168e-17,N3LO,400,30.0,120
1,0.344,0.00036243,-0.08548,7.8194e-17,-2.3781e-17,N4LO+,500,30.0,120
1,0.344,0.00035977,-0.084306,7.6058e-17,-3.0331e-17,N4LO+,450,30.0,120
1,0.344,0.00035878,-0.084217,8.595e-17,-2.1177e-17,N2LO,450,30.0,120
1,0.344,0.00035618,-0.082996,6.4197e-17,-2.5834e-17,N4LO,400,30.0,120
1,0.344,0.00029876,-0.075596,6.0196e-17,-1.7352e-17,LO,400,30.0,120
1,0.344,0.00035692,-0.083038,7.4727e-17,-2.7171e-17,N4LO+,400,30.0,120
1,0.344,0.00035898,-0.084215,7.8783e-17,-2.4701e-17,N4LO,450,30.0,120
1,0.344,0.00035965,-0.084687,8.9472e-17,-2.9505e-17,N3LO,450,30.0,120
1,0.344,0.00035297,-0.082156,6.5447e-17,-2.2118e-17,N2LO,400,30.0,120
1,0.344,0.00036332,-0.086162,8.8948e-17,-2.7664e-17,N4LO,550,30.0,120
1,0.344,0.00035457,-0.08084,7.3146e-17,-2.2887e-17,NLO,400,30.0,120
1,0.344,0.00036457,-0.086532,8.1444e-17,-2.4023e-17,N4LO+,550,30.0,120
1,0.367,0.00014083,-0.060084,6.8094e-17,1.9725e-17,LO,450,40.0,60
1,0.367,0.00020942,-0.093658,6.8931e-17,1.7422e-17,N4LO+,550,40.0,60
1,0.367,0.00020613,-0.090738,9.2729e-17,1.3692e-17,N4LO+,500,40.0,60
1,0.367,0.00020011,-0.08504,8.4626e-17,1.3038e-17,N3LO,400,40.0,60
1,0.367,0.00015008,-0.061458,6.5082e-17,3.1517e-17,LO,400,40.0,60
1,0.367,0.00019752,-0.083757,8.8486e-17,1.3626e-17,N4LO,400,40.0,60
1,0.367,0.00019722,-0.084281,7.9487e-17,1.1129e-17,N4LO,450,40.0,60
1,0.367,0.00019052,-0.078091,4.5985e-17,2.1302e-17,NLO,400,40.0,60
1,0.367,0.00020094,-0.087388,8.2929e-17,9.5802e-18,N2LO,450,40.0,60
1,0.367,0.00019409,-0.080675,7.9756e-17,1.8698e-17,NLO,450,40.0,60
1,0.367,0.00019401,-0.082136,7.6691e-17,1.4153e-17,N2LO,400,40.0,60
1,0.367,0.00020231,-0.087485,6.5375e-17,1.9928e-17,N4LO+,450,40.0,60
1,0.367,0.00019673,-0.084311,6.5547e-17,1.7997e-17,N4LO,550,40.0,60
1,0.367,0.00019699,-0.084413,8.9631e-17,1.7672e-17,N4LO,500,40.0,60
1,0.367,0.00019844,-0.084012,6.507e-17,1.6733e-17,N4LO+,400,40.0,60
1,0.367,0.00020429,-0.08892,8.1818e-17,1.3878e-17,N3LO,450,40.0,60
1,0.367,0.00019844,-0.084012,8.0939e-17,2.145e-17,N4LO+,400,40.0,60
1,0.373,0.00038724,-0.10135,4.6424e-17,-9.7185e-18,N4LO+,450,30.0,60
1,0.373,0.0003924,-0.10499,7.8904e-17,-9.879e-18,N4LO,550,30.0,60
1,0.373,0.00038755,-0.10237,5.6407e-17,-8.877e-18,N3LO,450,30.0,60
1,0.373,0.00038979,-0.10325,5.5063e-17,-1.0392e-17,N4LO,500,30.0,60
1,0.373,0.00038325,-0.098852,6.6172e-17,-7.7788e-18,N4LO+,400,30.0,60
1,0.373,0.00029484,-0.080972,3.9685e-17,-1.0859e-17,LO,450,30.0,60
1,0.373,0.00038345,-0.096398,5.4443e-17,-1.583e-17,NLO,450,30.0,60
1,0.373,0.00037896,-0.094414,5.9306e-17,-1.3886e-17,NLO,400,30.0,60
1,0.373,0.00039098,-0.10369,4.474e-17,-1.1617e-17,N4LO+,500,30.0,60
1,0.373,0.00038352,-0.099611,5.7059e-17,-4.4667e-18,N3LO,400,30.0,60
1,0.373,0.00038237,-0.098653,5.7091e-17,-1.1881e-17,N4LO,400,30.0,60
1,0.373,0.00039407,-0.10577,5.3305e-17,-2.0066e-17,N4LO+,550,30.0,60
1,0.373,0.00037823,-0.0972,8.3437e-17,-7.4413e-18,N2LO,400,30.0,60
1,0.373,0.00038627,-0.10108,7.4772e-17,-1.4092e-17,N4LO,450,30.0,60
1,0.373,0.00038591,-0.1011,6.8259e-17,-1.6589e-17,N2LO,450,30.0,60
1,0.373,0.00031635,-0.082205,3.1705e-17,-9.046e-18,LO,400,30.0,60
1,0.384,0.00019141,5.0648e-15,1.649e-16,-1.3319e-16,N2LO,450,40.0,0
1,0.384,0.00018784,4.9777e-15,1.513e-16,-1.3407e-16,N4LO,550,40.0,0
1,0.384,0.00018832,5.0456e-15,1.708e-16,-1.4002e-16,N4LO,450,40.0,0
1,0.384,0.00018546,5.1381e-15,1.528e-16,-1.3636e-16,N2LO,400,40.0,0
1,0.384,0.00014505,6.4098e-15,8.0992e-17,-1.3724e-16,LO,400,40.0,0
1,0.384,0.00013628,6.2924e-15,7.9915e-17,-1.3041e-16,LO,450,40.0,0
1,0.384,0.00018807,4.9252e-15,1.3283e-16,-1.3389e-16,N4LO,500,40.0,0
1,0.384,0.0001887,5.058e-15,1.4235e-16,-1.2089e-16,N4LO,400,40.0,0
1,0.384,0.00019859,4.8276e-15,1.58e-16,-1.2596e-16,N4LO+,550,40.0,0
1,0.384,0.00019104,4.9445e-15,1.4846e-16,-1.2788e-16,N3LO,400,40.0,0
1,0.384,0.00018571,5.3077e-15,1.5037e-16,-1.4058e-16,NLO,450,40.0,0
1,0.384,0.00018956,4.9532e-15,1.4283e-16,-1.274e-16,N4LO+,400,40.0,0
1,0.384,0.00019592,4.9164e-15,1.5935e-16,-1.2947e-16,N4LO+,500,40.0,0
1,0.384,0.00019276,4.8882e-15,1.7085e-16,-1.2755e-16,N4LO+,450,40.0,0
