I,SLANGE,CROSS,E1,E2,E3,Energy,FORCE,CUTOFF,CONFIG
34,17.001,8.825e-07,0.493,10.419,10.628,30.0,LO,450,15_105_15_75
34,17.001,3.02e-05,7.944,13.351,0.245,30.0,NLO,450,165_15_15_165
34,17.003,9.415e-07,44.18,4.499,42.861,100.0,N4LO+,550,15_105_15_75
34,17.003,9.147e-07,44.18,4.499,42.861,100.0,N3LO,450,15_105_15_75
34,17.003,8.742e-07,44.18,4.499,42.861,100.0,N4LO+,400,15_105_15_75
34,17.003,8.158e-07,44.18,4.499,42.861,100.0,NLO,450,15_105_15_75
34,17.003,4.661e-07,44.18,4.499,42.861,100.0,LO,450,15_105_15_75
34,17.003,9.242e-07,44.18,4.499,42.861,100.0,N4LO+,500,15_105_15_75
34,17.003,8.99e-07,44.18,4.499,42.861,100.0,N2LO,450,15_105_15_75
34,17.003,9.011e-07,44.18,4.499,42.861,100.0,N4LO+,450,15_105_15_75
34,17.003,9.014e-07,44.18,4.499,42.861,100.0,N4LO,450,15_105_15_75
34,17.005,1.231e-06,45.074,7.672,38.793,100.0,N4LO+,550,165_15_15_165
34,17.005,1.207e-06,45.074,7.672,38.793,100.0,N3LO,450,165_15_15_165
34,17.005,1.201e-06,45.074,7.672,38.793,100.0,N4LO,450,165_15_15_165
34,17.005,1.197e-06,45.074,7.672,38.793,100.0,N4LO+,450,165_15_15_165
34,17.005,1.173e-06,45.074,7.672,38.793,100.0,N4LO+,400,165_15_15_165
34,17.005,8.142e-07,45.074,7.672,38.793,100.0,LO,450,165_15_15_165
34,17.005,1.193e-06,45.074,7.672,38.793,100.0,N2LO,450,165_15_15_165
34,17.005,1.091e-06,45.074,7.672,38.793,100.0,NLO,450,165_15_15_165
34,17.005,1.217e-06,45.074,7.672,38.793,100.0,N4LO+,500,165_15_15_165
34,17.007,9.414e-07,44.455,5.329,41.756,100.0,N4LO+,450,15_0_15_180
34,17.007,9.414e-07,44.455,5.329,41.756,100.0,N4LO,450,15_0_15_180
34,17.007,8.551e-07,44.455,5.329,41.756,100.0,NLO,450,15_0_15_180
34,17.007,9.846e-07,44.455,5.329,41.756,100.0,N4LO+,550,15_0_15_180
34,17.007,9.126e-07,44.455,5.329,41.756,100.0,N4LO+,400,15_0_15_180
34,17.007,9.409e-07,44.455,5.329,41.756,100.0,N2LO,450,15_0_15_180
34,17.007,9.546e-07,44.455,5.329,41.756,100.0,N3LO,450,15_0_15_180
34,17.007,4.882e-07,44.455,5.329,41.756,100.0,LO,450,15_0_15_180
34,17.007,9.662e-07,44.455,5.329,41.756,100.0,N4LO+,500,15_0_15_180
34,17.008,8.452e-07,31.245,5.309,54.987,100.0,N3LO,450,75_75_75_105
34,17.008,9.876e-07,31.245,5.309,54.987,100.0,LO,450,75_75_75_105
34,17.008,8.35e-07,31.245,5.309,54.987,100.0,N2LO,450,75_75_75_105
34,17.008,8.348e-07,31.245,5.309,54.987,100.0,N4LO,450,75_75_75_105
34,17.008,8.206e-07,31.245,5.309,54.987,100.0,N4LO+,500,75_75_75_105
34,17.008,7.809e-07,31.245,5.309,54.987,100.0,NLO,450,75_75_75_105
34,17.008,8.332e-07,31.245,5.309,54.987,100.0,N4LO+,400,75_75_75_105
34,17.008,8.258e-07,31.245,5.309,54.987,100.0,N4LO+,450,75_75_75_105
34,17.008,8.157e-07,31.245,5.309,54.987,100.0,N4LO+,550,75_75_75_105
35,17.501,8.039e-07,38.675,5.132,47.733,100.0,N4LO,450,45_75_45_105
35,17.501,1.152e-06,0.336,10.894,10.311,30.0,N4LO+,400,15_105_15_75
35,17.501,1.213e-06,0.336,10.894,10.311,30.0,N4LO+,500,15_105_15_75
35,17.501,7.907e-07,38.675,5.132,47.733,100.0,N4LO+,400,45_75_45_105
35,17.501,7.317e-07,38.675,5.132,47.733,100.0,NLO,450,45_75_45_105
35,17.501,1.076e-06,0.336,10.894,10.311,30.0,NLO,450,15_105_15_75
35,17.501,1.238e-06,0.336,10.894,10.311,30.0,N4LO+,550,15_105_15_75
35,17.501,8.073e-07,38.675,5.132,47.733,100.0,N4LO+,500,45_75_45_105
35,17.501,8.159e-07,38.675,5.132,47.733,100.0,N3LO,450,45_75_45_105
35,17.501,7.992e-07,38.675,5.132,47.733,100.0,N4LO+,450,45_75_45_105
35,17.501,6.368e-07,0.336,10.894,10.311,30.0,LO,450,15_105_15_75
35,17.501,1.183e-06,0.336,10.894,10.311,30.0,N4LO+,450,15_105_15_75
35,17.501,1.197e-06,0.336,10.894,10.311,30.0,N3LO,450,15_105_15_75
35,17.501,1.171e-06,0.336,10.894,10.311,30.0,N2LO,450,15_105_15_75
35,17.501,1.177e-06,0.336,10.894,10.311,30.0,N4LO,450,15_105_15_75
35,17.501,8.031e-07,38.675,5.132,47.733,100.0,N2LO,450,45_75_45_105
35,17.501,6.436e-07,38.675,5.132,47.733,100.0,LO,450,45_75_45_105
35,17.501,8.132e-07,38.675,5.132,47.733,100.0,N4LO+,550,45_75_45_105
35,17.502,1.098e-06,0.093,11.275,10.172,30.0,LO,450,45_75_45_105
35,17.502,3.181e-05,7.566,13.681,0.293,30.0,NLO,450,165_15_15_165
35,17.502,1.57e-06,0.093,11.275,10.172,30.0,N4LO+,400,45_75_45_105
35,17.502,1.147e-06,0.344,11.115,10.081,30.0,N4LO+,450,15_0_15_180
35,17.502,1.582e-06,0.093,11.275,10.172,30.0,N2LO,450,45_75_45_105
35,17.502,1.21e-06,0.344,11.115,10.081,30.0,N4LO+,550,15_0_15_180
35,17.502,5.632e-07,0.344,11.115,10.081,30.0,LO,450,15_0_15_180
35,17.502,1.605e-06,0.093,11.275,10.172,30.0,N4LO+,500,45_75_45_105
35,17.502,3.36e-05,7.566,13.681,0.293,30.0,N4LO+,400,165_15_15_165
35,17.502,1.164e-06,0.344,11.115,10.081,30.0,N3LO,450,15_0_15_180
35,17.502,3.417e-05,7.566,13.681,0.293,30.0,N2LO,450,165_15_15_165
35,17.502,3.478e-05,7.566,13.681,0.293,30.0,N3LO,450,165_15_15_165
35,17.502,3.521e-05,7.566,13.681,0.293,30.0,N4LO+,500,165_15_15_165
35,17.502,1.112e-06,0.344,11.115,10.081,30.0,N4LO+,400,15_0_15_180
35,17.502,1.893e-05,7.566,13.681,0.293,30.0,LO,450,165_15_15_165
35,17.502,1.592e-06,0.093,11.275,10.172,30.0,N3LO,450,45_75_45_105
35,17.502,1.134e-06,0.344,11.115,10.081,30.0,N2LO,450,15_0_15_180
35,17.502,1.024e-06,0.344,11.115,10.081,30.0,NLO,450,15_0_15_180
35,17.502,1.584e-06,0.093,11.275,10.172,30.0,N4LO,450,45_75_45_105
35,17.502,1.544e-06,0.093,11.275,10.172,30.0,NLO,450,45_75_45_105
35,17.502,1.181e-06,0.344,11.115,10.081,30.0,N4LO+,500,15_0_15_180
35,17.502,1.588e-06,0.093,11.275,10.172,30.0,N4LO+,450,45_75_45_105
35,17.502,3.444e-05,7.566,13.681,0.293,30.0,N4LO+,450,165_15_15_165
35,17.502,3.586e-05,7.566,13.681,0.293,30.0,N4LO+,550,165_15_15_165
35,17.502,3.426e-05,7.566,13.681,0.293,30.0,N4LO,450,165_15_15_165
35,17.502,1.14e-06,0.344,11.115,10.081,30.0,N4LO,450,15_0_15_180
35,17.502,1.618e-06,0.093,11.275,10.172,30.0,N4LO+,550,45_75_45_105
35,17.503,8.097e-07,30.818,5.56,55.162,100.0,N4LO+,550,75_75_75_105
35,17.503,8.315e-07,30.818,5.56,55.162,100.0,N2LO,450,75_75_75_105
35,17.503,8.31e-07,30.818,5.56,55.162,100.0,N4LO+,400,75_75_75_105
35,17.503,1.068e-06,45.333,8.098,38.109,100.0,NLO,450,165_15_15_165
35,17.503,7.814e-07,30.818,5.56,55.162,100.0,NLO,450,75_75_75_105
35,17.503,1.17e-06,45.333,8.098,38.109,100.0,N4LO+,450,165_15_15_165
35,17.503,8.156e-07,30.818,5.56,55.162,100.0,N4LO+,500,75_75_75_105
35,17.503,1.15e-06,45.333,8.098,38.109,100.0,N4LO+,400,165_15_15_165
35,17.503,1.2e-06,45.333,8.098,38.109,100.0,N4LO+,550,165_15_15_165
35,17.503,1.188e-06,45.333,8.098,38.109,100.0,N4LO+,500,165_15_15_165
35,17.503,8.221e-07,30.818,5.56,55.162,100.0,N4LO+,450,75_75_75_105
35,17.503,1.166e-06,45.333,8.098,38.109,100.0,N2LO,450,165_15_15_165
35,17.503,8.407e-07,30.818,5.56,55.162,100.0,N3LO,450,75_75_75_105
35,17.503,8.315e-07,45.333,8.098,38.109,100.0,LO,450,165_15_15_165
35,17.503,1.023e-06,30.818,5.56,55.162,100.0,LO,450,75_75_75_105
35,17.503,1.175e-06,45.333,8.098,38.109,100.0,N4LO,450,165_15_15_165
35,17.503,8.315e-07,30.818,5.56,55.162,100.0,N4LO,450,75_75_75_105
35,17.503,1.179e-06,45.333,8.098,38.109,100.0,N3LO,450,165_15_15_165
35,17.508,9.25e-07,44.017,5.575,41.948,100.0,N3LO,450,15_0_15_180
35,17.508,9.127e-07,44.017,5.575,41.948,100.0,N4LO,450,15_0_15_180
35,17.508,8.295e-07,44.017,5.575,41.948,100.0,NLO,450,15_0_15_180
35,17.508,9.534e-07,44.017,5.575,41.948,100.0,N4LO+,550,15_0_15_180
35,17.508,9.125e-07,44.017,5.575,41.948,100.0,N4LO+,450,15_0_15_180
35,17.508,8.851e-07,44.017,5.575,41.948,100.0,N4LO+,400,15_0_15_180
35,17.508,9.361e-07,44.017,5.575,41.948,100.0,N4LO+,500,15_0_15_180
35,17.508,4.825e-07,44.017,5.575,41.948,100.0,LO,450,15_0_15_180
35,17.508,9.121e-07,44.017,5.575,41.948,100.0,N2LO,450,15_0_15_180
35,17.512,8.956e-07,43.724,4.724,43.092,100.0,N3LO,450,15_105_15_75
35,17.512,9.212e-07,43.724,4.724,43.092,100.0,N4LO+,550,15_105_15_75
35,17.512,7.997e-07,43.724,4.724,43.092,100.0,NLO,450,15_105_15_75
35,17.512,4.659e-07,43.724,4.724,43.092,100.0,LO,450,15_105_15_75
35,17.512,9.047e-07,43.724,4.724,43.092,100.0,N4LO+,500,15_105_15_75
35,17.512,8.825e-07,43.724,4.724,43.092,100.0,N4LO+,450,15_105_15_75
35,17.512,8.806e-07,43.724,4.724,43.092,100.0,N2LO,450,15_105_15_75
35,17.512,8.567e-07,43.724,4.724,43.092,100.0,N4LO+,400,15_105_15_75
35,17.512,8.831e-07,43.724,4.724,43.092,100.0,N4LO,450,15_105_15_75
36,18.0,4.692e-07,0.024,11.768,9.748,30.0,N4LO+,500,45_75_45_105
36,18.0,1.06e-06,30.392,5.816,55.333,100.0,LO,450,75_75_75_105
36,18.0,8.294e-07,30.392,5.816,55.333,100.0,N4LO+,400,75_75_75_105
36,18.0,4.64e-07,0.024,11.768,9.748,30.0,N4LO+,450,45_75_45_105
36,18.0,3.159e-07,0.024,11.768,9.748,30.0,LO,450,45_75_45_105
36,18.0,4.735e-07,0.024,11.768,9.748,30.0,N4LO+,550,45_75_45_105
36,18.0,8.191e-07,30.392,5.816,55.333,100.0,N4LO+,450,75_75_75_105
36,18.0,4.581e-07,0.024,11.768,9.748,30.0,N4LO+,400,45_75_45_105
36,18.0,4.628e-07,0.024,11.768,9.748,30.0,N4LO,450,45_75_45_105
36,18.0,4.62e-07,0.024,11.768,9.748,30.0,N2LO,450,45_75_45_105
36,18.0,8.368e-07,30.392,5.816,55.333,100.0,N3LO,450,75_75_75_105
36,18.0,8.287e-07,30.392,5.816,55.333,100.0,N2LO,450,75_75_75_105
36,18.0,4.498e-07,0.024,11.768,9.748,30.0,NLO,450,45_75_45_105
36,18.0,8.287e-07,30.392,5.816,55.333,100.0,N4LO,450,75_75_75_105
36,18.0,7.825e-07,30.392,5.816,55.333,100.0,NLO,450,75_75_75_105
36,18.0,8.112e-07,30.392,5.816,55.333,100.0,N4LO+,500,75_75_75_105
36,18.0,8.042e-07,30.392,5.816,55.333,100.0,N4LO+,550,75_75_75_105
36,18.0,4.654e-07,0.024,11.768,9.748,30.0,N3LO,450,45_75_45_105
36,18.001,8.416e-07,0.199,11.593,9.749,30.0,N4LO+,500,15_0_15_180
36,18.001,8.167e-07,0.199,11.593,9.749,30.0,N4LO+,450,15_0_15_180
36,18.001,3.955e-07,0.199,11.593,9.749,30.0,LO,450,15_0_15_180
36,18.001,8.287e-07,0.199,11.593,9.749,30.0,N3LO,450,15_0_15_180
36,18.001,7.905e-07,0.199,11.593,9.749,30.0,N4LO+,400,15_0_15_180
36,18.001,8.067e-07,0.199,11.593,9.749,30.0,N2LO,450,15_0_15_180
36,18.001,8.116e-07,0.199,11.593,9.749,30.0,N4LO,450,15_0_15_180
36,18.001,8.626e-07,0.199,11.593,9.749,30.0,N4LO+,550,15_0_15_180
36,18.001,7.283e-07,0.199,11.593,9.749,30.0,NLO,450,15_0_15_180
36,18.002,8.07e-07,0.203,11.376,9.96,30.0,N4LO,450,15_105_15_75
36,18.002,3.391e-05,7.178,13.996,0.367,30.0,NLO,450,165_15_15_165
36,18.002,9.222e-07,43.588,5.819,42.133,100.0,N4LO+,550,15_0_15_180
36,18.002,8.952e-07,43.588,5.819,42.133,100.0,N3LO,450,15_0_15_180
36,18.002,8.835e-07,43.588,5.819,42.133,100.0,N4LO+,450,15_0_15_180
36,18.002,3.629e-05,7.178,13.996,0.367,30.0,N4LO+,450,165_15_15_165
36,18.002,8.026e-07,0.203,11.376,9.96,30.0,N2LO,450,15_105_15_75
36,18.002,3.7e-05,7.178,13.996,0.367,30.0,N4LO+,500,165_15_15_165
36,18.002,8.22e-07,0.203,11.376,9.96,30.0,N3LO,450,15_105_15_75
36,18.002,3.551e-05,7.178,13.996,0.367,30.0,N4LO+,400,165_15_15_165
36,18.002,8.832e-07,43.588,5.819,42.133,100.0,N2LO,450,15_0_15_180
36,18.002,8.116e-07,0.203,11.376,9.96,30.0,N4LO+,450,15_105_15_75
36,18.002,2.078e-05,7.178,13.996,0.367,30.0,LO,450,165_15_15_165
36,18.002,3.612e-05,7.178,13.996,0.367,30.0,N4LO,450,165_15_15_165
36,18.002,7.881e-07,0.203,11.376,9.96,30.0,N4LO+,400,15_105_15_75
36,18.002,4.186e-07,0.203,11.376,9.96,30.0,LO,450,15_105_15_75
36,18.002,3.659e-05,7.178,13.996,0.367,30.0,N3LO,450,165_15_15_165
36,18.002,8.838e-07,43.588,5.819,42.133,100.0,N4LO,450,15_0_15_180
36,18.002,8.037e-07,43.588,5.819,42.133,100.0,NLO,450,15_0_15_180
36,18.002,8.339e-07,0.203,11.376,9.96,30.0,N4LO+,500,15_105_15_75
36,18.002,8.575e-07,43.588,5.819,42.133,100.0,N4LO+,400,15_0_15_180
36,18.002,4.763e-07,43.588,5.819,42.133,100.0,LO,450,15_0_15_180
36,18.002,8.528e-07,0.203,11.376,9.96,30.0,N4LO+,550,15_105_15_75
36,18.002,3.76e-05,7.178,13.996,0.367,30.0,N4LO+,550,165_15_15_165
36,18.002,9.058e-07,43.588,5.819,42.133,100.0,N4LO+,500,15_0_15_180
36,18.002,3.607e-05,7.178,13.996,0.367,30.0,N2LO,450,165_15_15_165
36,18.002,7.329e-07,0.203,11.376,9.96,30.0,NLO,450,15_105_15_75
36,18.005,1.048e-06,45.583,8.533,37.424,100.0,NLO,450,165_15_15_165
36,18.005,1.163e-06,45.583,8.533,37.424,100.0,N4LO+,500,165_15_15_165
36,18.005,1.155e-06,45.583,8.533,37.424,100.0,N3LO,450,165_15_15_165
36,18.005,1.173e-06,45.583,8.533,37.424,100.0,N4LO+,550,165_15_15_165
36,18.005,1.148e-06,45.583,8.533,37.424,100.0,N4LO+,450,165_15_15_165
36,18.005,1.143e-06,45.583,8.533,37.424,100.0,N2LO,450,165_15_15_165
36,18.005,1.13e-06,45.583,8.533,37.424,100.0,N4LO+,400,165_15_15_165
36,18.005,1.153e-06,45.583,8.533,37.424,100.0,N4LO,450,165_15_15_165
36,18.005,8.524e-07,45.583,8.533,37.424,100.0,LO,450,165_15_15_165
36,18.006,7.904e-07,38.233,5.373,47.934,100.0,N4LO+,500,45_75_45_105
36,18.006,7.834e-07,38.233,5.373,47.934,100.0,N4LO+,450,45_75_45_105
36,18.006,7.761e-07,38.233,5.373,47.934,100.0,N4LO+,400,45_75_45_105
36,18.006,7.882e-07,38.233,5.373,47.934,100.0,N4LO,450,45_75_45_105
36,18.006,7.954e-07,38.233,5.373,47.934,100.0,N4LO+,550,45_75_45_105
36,18.006,7.993e-07,38.233,5.373,47.934,100.0,N3LO,450,45_75_45_105
36,18.006,7.19e-07,38.233,5.373,47.934,100.0,NLO,450,45_75_45_105
36,18.006,7.874e-07,38.233,5.373,47.934,100.0,N2LO,450,45_75_45_105
36,18.006,6.527e-07,38.233,5.373,47.934,100.0,LO,450,45_75_45_105
36,18.011,9e-07,43.278,4.948,43.314,100.0,N4LO+,550,15_105_15_75
36,18.011,8.756e-07,43.278,4.948,43.314,100.0,N3LO,450,15_105_15_75
36,18.011,8.384e-07,43.278,4.948,43.314,100.0,N4LO+,400,15_105_15_75
36,18.011,7.827e-07,43.278,4.948,43.314,100.0,NLO,450,15_105_15_75
36,18.011,8.639e-07,43.278,4.948,43.314,100.0,N4LO,450,15_105_15_75
36,18.011,8.843e-07,43.278,4.948,43.314,100.0,N4LO+,500,15_105_15_75
36,18.011,8.612e-07,43.278,4.948,43.314,100.0,N2LO,450,15_105_15_75
36,18.011,8.631e-07,43.278,4.948,43.314,100.0,N4LO+,450,15_105_15_75
36,18.011,4.65e-07,43.278,4.948,43.314,100.0,LO,450,15_105_15_75
37,18.5,3.91e-07,0.087,12.079,9.374,30.0,NLO,450,15_0_15_180
37,18.5,4.321e-07,0.087,12.079,9.374,30.0,N2LO,450,15_0_15_180
37,18.5,4.347e-07,0.087,12.079,9.374,30.0,N4LO,450,15_0_15_180
37,18.5,4.438e-07,0.087,12.079,9.374,30.0,N3LO,450,15_0_15_180
37,18.5,4.374e-07,0.087,12.079,9.374,30.0,N4LO+,450,15_0_15_180
37,18.5,4.62e-07,0.087,12.079,9.374,30.0,N4LO+,550,15_0_15_180
37,18.5,4.508e-07,0.087,12.079,9.374,30.0,N4LO+,500,15_0_15_180
37,18.5,4.234e-07,0.087,12.079,9.374,30.0,N4LO+,400,15_0_15_180
37,18.5,2.122e-07,0.087,12.079,9.374,30.0,LO,450,15_0_15_180
37,18.501,7.845e-07,29.964,6.077,55.498,100.0,NLO,450,75_75_75_105
37,18.501,8.54e-07,43.157,6.069,42.315,100.0,N4LO+,450,15_0_15_180
37,18.501,4.678e-07,0.1,11.865,9.575,30.0,N4LO+,500,15_105_15_75
37,18.501,8.545e-07,43.157,6.069,42.315,100.0,N4LO,450,15_0_15_180
37,18.501,8.904e-07,43.157,6.069,42.315,100.0,N4LO+,550,15_0_15_180
37,18.501,4.698e-07,43.157,6.069,42.315,100.0,LO,450,15_0_15_180
37,18.501,8.168e-07,29.964,6.077,55.498,100.0,N4LO+,450,75_75_75_105
37,18.501,8.294e-07,43.157,6.069,42.315,100.0,N4LO+,400,15_0_15_180
37,18.501,8.75e-07,43.157,6.069,42.315,100.0,N4LO+,500,15_0_15_180
37,18.501,4.409e-07,0.1,11.865,9.575,30.0,N4LO+,400,15_105_15_75
37,18.501,8.267e-07,29.964,6.077,55.498,100.0,N2LO,450,75_75_75_105
37,18.501,4.547e-07,0.1,11.865,9.575,30.0,N4LO+,450,15_105_15_75
37,18.501,7.994e-07,29.964,6.077,55.498,100.0,N4LO+,550,75_75_75_105
37,18.501,4.52e-07,0.1,11.865,9.575,30.0,N4LO,450,15_105_15_75
37,18.501,4.609e-07,0.1,11.865,9.575,30.0,N3LO,450,15_105_15_75
37,18.501,8.267e-07,29.964,6.077,55.498,100.0,N4LO,450,75_75_75_105
37,18.501,4.495e-07,0.1,11.865,9.575,30.0,N2LO,450,15_105_15_75
37,18.501,8.538e-07,43.157,6.069,42.315,100.0,N2LO,450,15_0_15_180
37,18.501,8.65e-07,43.157,6.069,42.315,100.0,N3LO,450,15_0_15_180
37,18.501,8.076e-07,29.964,6.077,55.498,100.0,N4LO+,500,75_75_75_105
37,18.501,4.091e-07,0.1,11.865,9.575,30.0,NLO,450,15_105_15_75
37,18.501,1.1e-06,29.964,6.077,55.498,100.0,LO,450,75_75_75_105
37,18.501,7.774e-07,43.157,6.069,42.315,100.0,NLO,450,15_0_15_180
37,18.501,2.286e-07,0.1,11.865,9.575,30.0,LO,450,15_105_15_75
37,18.501,4.789e-07,0.1,11.865,9.575,30.0,N4LO+,550,15_105_15_75
37,18.501,8.337e-07,29.964,6.077,55.498,100.0,N3LO,450,75_75_75_105
37,18.501,8.287e-07,29.964,6.077,55.498,100.0,N4LO+,400,75_75_75_105
37,18.502,3.813e-05,6.777,14.295,0.468,30.0,N4LO+,400,165_15_15_165
37,18.502,7.68e-07,37.799,5.615,48.127,100.0,N4LO+,450,45_75_45_105
37,18.502,3.949e-05,6.777,14.295,0.468,30.0,N4LO+,500,165_15_15_165
37,18.502,2.325e-05,6.777,14.295,0.468,30.0,LO,450,165_15_15_165
37,18.502,3.868e-05,6.777,14.295,0.468,30.0,N2LO,450,165_15_15_165
37,18.502,7.781e-07,37.799,5.615,48.127,100.0,N4LO+,550,45_75_45_105
37,18.502,7.067e-07,37.799,5.615,48.127,100.0,NLO,450,45_75_45_105
37,18.502,6.621e-07,37.799,5.615,48.127,100.0,LO,450,45_75_45_105
37,18.502,3.909e-05,6.777,14.295,0.468,30.0,N3LO,450,165_15_15_165
37,18.502,3.869e-05,6.777,14.295,0.468,30.0,N4LO,450,165_15_15_165
37,18.502,3.677e-05,6.777,14.295,0.468,30.0,NLO,450,165_15_15_165
37,18.502,7.73e-07,37.799,5.615,48.127,100.0,N4LO,450,45_75_45_105
37,18.502,7.62e-07,37.799,5.615,48.127,100.0,N4LO+,400,45_75_45_105
37,18.502,7.72e-07,37.799,5.615,48.127,100.0,N2LO,450,45_75_45_105
37,18.502,7.74e-07,37.799,5.615,48.127,100.0,N4LO+,500,45_75_45_105
37,18.502,3.885e-05,6.777,14.295,0.468,30.0,N4LO+,450,165_15_15_165
37,18.502,7.831e-07,37.799,5.615,48.127,100.0,N3LO,450,45_75_45_105
37,18.502,4.002e-05,6.777,14.295,0.468,30.0,N4LO+,550,165_15_15_165
37,18.503,1.13e-06,45.818,8.972,36.75,100.0,N4LO+,450,165_15_15_165
37,18.503,1.124e-06,45.818,8.972,36.75,100.0,N2LO,450,165_15_15_165
37,18.503,1.151e-06,45.818,8.972,36.75,100.0,N4LO+,550,165_15_15_165
37,18.503,1.115e-06,45.818,8.972,36.75,100.0,N4LO+,400,165_15_15_165
37,18.503,4.637e-07,42.841,5.172,43.527,100.0,LO,450,15_105_15_75
37,18.503,8.632e-07,42.841,5.172,43.527,100.0,N4LO+,500,15_105_15_75
37,18.503,8.412e-07,42.841,5.172,43.527,100.0,N2LO,450,15_105_15_75
37,18.503,8.43e-07,42.841,5.172,43.527,100.0,N4LO+,450,15_105_15_75
37,18.503,1.135e-06,45.818,8.972,36.75,100.0,N4LO,450,165_15_15_165
37,18.503,7.65e-07,42.841,5.172,43.527,100.0,NLO,450,15_105_15_75
37,18.503,8.439e-07,42.841,5.172,43.527,100.0,N4LO,450,15_105_15_75
37,18.503,1.033e-06,45.818,8.972,36.75,100.0,NLO,450,165_15_15_165
37,18.503,8.773e-07,45.818,8.972,36.75,100.0,LO,450,165_15_15_165
37,18.503,1.142e-06,45.818,8.972,36.75,100.0,N4LO+,500,165_15_15_165
37,18.503,1.136e-06,45.818,8.972,36.75,100.0,N3LO,450,165_15_15_165
37,18.503,8.194e-07,42.841,5.172,43.527,100.0,N4LO+,400,15_105_15_75
37,18.503,8.55e-07,42.841,5.172,43.527,100.0,N3LO,450,15_105_15_75
37,18.503,8.781e-07,42.841,5.172,43.527,100.0,N4LO+,550,15_105_15_75
38,19.001,2.657e-05,6.366,14.577,0.597,30.0,LO,450,165_15_15_165
38,19.001,4.234e-05,6.366,14.577,0.597,30.0,N4LO,450,165_15_15_165
38,19.001,4.073e-05,6.366,14.577,0.597,30.0,NLO,450,165_15_15_165
38,19.001,4.267e-05,6.366,14.577,0.597,30.0,N3LO,450,165_15_15_165
38,19.001,4.306e-05,6.366,14.577,0.597,30.0,N4LO+,500,165_15_15_165
38,19.001,4.352e-05,6.366,14.577,0.597,30.0,N4LO+,550,165_15_15_165
38,19.001,1.601e-07,0.03,12.359,9.15,30.0,N3LO,450,15_105_15_75
38,19.001,1.664e-07,0.03,12.359,9.15,30.0,N4LO+,550,15_105_15_75
38,19.001,1.562e-07,0.03,12.359,9.15,30.0,N2LO,450,15_105_15_75
38,19.001,4.249e-05,6.366,14.577,0.597,30.0,N4LO+,450,165_15_15_165
38,19.001,1.57e-07,0.03,12.359,9.15,30.0,N4LO,450,15_105_15_75
38,19.001,1.58e-07,0.03,12.359,9.15,30.0,N4LO+,450,15_105_15_75
38,19.001,7.898e-08,0.03,12.359,9.15,30.0,LO,450,15_105_15_75
38,19.001,1.531e-07,0.03,12.359,9.15,30.0,N4LO+,400,15_105_15_75
38,19.001,1.625e-07,0.03,12.359,9.15,30.0,N4LO+,500,15_105_15_75
38,19.001,4.238e-05,6.366,14.577,0.597,30.0,N2LO,450,165_15_15_165
